编号	名字	等级需求	图标	光影等级	套装样式	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1110030905	完美封魔皮甲+5	96	9	4	2	3	4320000	130	镇守地狱之门的皮甲	11000	0	0	576	0	1	153	96	0	0	0	51	32	2	0	10	0	2	0	0	10	475	270
1110030906	完美封魔皮甲+6	96	9	4	2	3	4320000	130	镇守地狱之门的皮甲	12000	0	0	576	0	1	157	100	0	0	0	52	33	2	0	10	0	2	0	0	10	480	270
1110030907	完美封魔皮甲+7	96	9	4	2	3	4320000	130	镇守地狱之门的皮甲	13000	70	30000	576	0	1	161	104	0	0	0	53	34	2	0	10	0	2	0	0	10	485	270
1110030908	完美封魔皮甲+8	96	9	5	2	3	4320000	130	镇守地狱之门的皮甲	14000	170	30000	576	0	1	165	108	0	0	0	55	36	2	0	10	0	2	0	0	10	490	270
1110030909	完美封魔皮甲+9	96	9	5	2	3	4320000	130	镇守地狱之门的皮甲	15000	270	30000	576	0	1	169	112	0	0	0	56	37	2	0	10	0	2	0	0	10	495	270
1110030910	完美封魔皮甲+10	96	9	6	2	3	4320000	130	镇守地狱之门的皮甲	0	370	30000	576	0	1	173	116	0	0	0	57	38	2	0	10	0	2	0	0	10	500	270
1110040900	神品封魔皮甲	96	9	0	2	4	7200000	216	镇守地狱之门的皮甲	6000	0	0	960	0	1	133	76	0	0	0	44	25	2	10	10	10	2	10	10	10	450	270
1110040901	神品封魔皮甲+1	96	9	0	2	4	7200000	216	镇守地狱之门的皮甲	7000	0	0	960	0	1	137	80	0	0	0	45	26	2	10	10	10	2	10	10	10	455	270
1110040902	神品封魔皮甲+2	96	9	0	2	4	7200000	216	镇守地狱之门的皮甲	8000	0	0	960	0	1	141	84	0	0	0	47	28	2	10	10	10	2	10	10	10	460	270
1110040903	神品封魔皮甲+3	96	9	4	2	4	7200000	216	镇守地狱之门的皮甲	9000	0	0	960	0	1	145	88	0	0	0	48	29	2	10	10	10	2	10	10	10	465	270
1110040904	神品封魔皮甲+4	96	9	4	2	4	7200000	216	镇守地狱之门的皮甲	10000	0	0	960	0	1	149	92	0	0	0	49	30	2	10	10	10	2	10	10	10	470	270
1110040905	神品封魔皮甲+5	96	9	5	2	4	7200000	216	镇守地狱之门的皮甲	11000	0	0	960	0	1	153	96	0	0	0	51	32	2	10	10	10	2	10	10	10	475	270
1110040906	神品封魔皮甲+6	96	9	5	2	4	7200000	216	镇守地狱之门的皮甲	12000	0	0	960	0	1	157	100	0	0	0	52	33	2	10	10	10	2	10	10	10	480	270
1110040907	神品封魔皮甲+7	96	9	5	2	4	7200000	216	镇守地狱之门的皮甲	13000	0	0	960	0	1	161	104	0	0	0	53	34	2	10	10	10	2	10	10	10	485	270
1110040908	神品封魔皮甲+8	96	9	6	2	4	7200000	216	镇守地狱之门的皮甲	14000	0	0	960	0	1	165	108	0	0	0	55	36	2	10	10	10	2	10	10	10	490	270
1110040909	神品封魔皮甲+9	96	9	6	2	4	7200000	216	镇守地狱之门的皮甲	15000	0	0	960	0	1	169	112	0	0	0	56	37	2	10	10	10	2	10	10	10	495	270
1110040910	神品封魔皮甲+10	96	9	7	2	4	7200000	216	镇守地狱之门的皮甲	0	0	0	960	0	1	173	116	0	0	0	57	38	2	10	10	10	2	10	10	10	500	270
1110001000	狩猎皮甲	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	10000	0	0	0	0	1	153	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001001	狩猎皮甲+1	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	11000	0	0	0	0	1	157	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001002	狩猎皮甲+2	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	12000	0	0	0	0	1	161	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001003	狩猎皮甲+3	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	13000	6000	27000	0	0	1	165	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001004	狩猎皮甲+4	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	14000	6500	27000	0	0	1	169	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001005	狩猎皮甲+5	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	15000	7000	27000	0	0	1	173	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001006	狩猎皮甲+6	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	16000	7500	27000	0	0	1	177	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001007	狩猎皮甲+7	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	17000	8000	27000	0	0	1	181	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001008	狩猎皮甲+8	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	18000	8500	27000	0	0	1	185	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001009	狩猎皮甲+9	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	19000	9000	27000	0	0	1	189	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001010	狩猎皮甲+10	108	10	0	3	0	16017	0	狩猎天神祝福弓手更加矫健的皮甲	0	9500	27000	0	0	1	193	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110011000	精品狩猎皮甲	108	10	0	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	10000	0	0	0	0	1	153	86	0	0	0	51	28	0	0	0	0	0	0	0	0	0	0
1110011001	精品狩猎皮甲+1	108	10	0	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	11000	0	0	0	0	1	157	90	0	0	0	52	30	0	0	0	0	0	0	0	0	0	0
1110011002	精品狩猎皮甲+2	108	10	0	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	12000	0	0	0	0	1	161	94	0	0	0	53	31	0	0	0	0	0	0	0	0	0	0
1110011003	精品狩猎皮甲+3	108	10	1	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	13000	0	0	0	0	1	165	98	0	0	0	55	32	0	0	0	0	0	0	0	0	0	0
1110011004	精品狩猎皮甲+4	108	10	1	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	14000	1000	31000	0	0	1	169	102	0	0	0	56	34	0	0	0	0	0	0	0	0	0	0
1110011005	精品狩猎皮甲+5	108	10	2	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	15000	2000	31000	0	0	1	173	106	0	0	0	57	35	0	0	0	0	0	0	0	0	0	0
1110011006	精品狩猎皮甲+6	108	10	2	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	16000	3000	31000	0	0	1	177	110	0	0	0	59	36	0	0	0	0	0	0	0	0	0	0
1110011007	精品狩猎皮甲+7	108	10	2	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	17000	4000	31000	0	0	1	181	114	0	0	0	60	38	0	0	0	0	0	0	0	0	0	0
1110011008	精品狩猎皮甲+8	108	10	3	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	18000	6000	31000	0	0	1	185	118	0	0	0	61	39	0	0	0	0	0	0	0	0	0	0
1110011009	精品狩猎皮甲+9	108	10	3	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	19000	8000	31000	0	0	1	189	122	0	0	0	63	40	0	0	0	0	0	0	0	0	0	0
1110011010	精品狩猎皮甲+10	108	10	4	3	1	16017	0	狩猎天神祝福弓手更加矫健的皮甲	0	10000	31000	0	0	1	193	126	0	0	0	64	42	0	0	0	0	0	0	0	0	0	0
1110021000	极品狩猎皮甲	108	10	0	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	10000	0	0	0	0	1	153	86	0	0	0	51	28	2	0	0	0	2	0	0	0	0	0
1110021001	极品狩猎皮甲+1	108	10	0	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	11000	0	0	0	0	1	157	90	0	0	0	52	30	2	0	0	0	2	0	0	0	0	0
1110021002	极品狩猎皮甲+2	108	10	0	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	12000	0	0	0	0	1	161	94	0	0	0	53	31	2	0	0	0	2	0	0	0	0	0
1110021003	极品狩猎皮甲+3	108	10	2	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	13000	0	0	0	0	1	165	98	0	0	0	55	32	2	0	0	0	2	0	0	0	0	0
1110021004	极品狩猎皮甲+4	108	10	2	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	14000	0	0	0	0	1	169	102	0	0	0	56	34	2	0	0	0	2	0	0	0	0	0
1110021005	极品狩猎皮甲+5	108	10	3	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	15000	200	35000	0	0	1	173	106	0	0	0	57	35	2	0	0	0	2	0	0	0	0	0
1110021006	极品狩猎皮甲+6	108	10	3	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	16000	400	35000	0	0	1	177	110	0	0	0	59	36	2	0	0	0	2	0	0	0	0	0
1110021007	极品狩猎皮甲+7	108	10	3	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	17000	600	35000	0	0	1	181	114	0	0	0	60	38	2	0	0	0	2	0	0	0	0	0
1110021008	极品狩猎皮甲+8	108	10	4	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	18000	800	35000	0	0	1	185	118	0	0	0	61	39	2	0	0	0	2	0	0	0	0	0
1110021009	极品狩猎皮甲+9	108	10	4	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	19000	1000	35000	0	0	1	189	122	0	0	0	63	40	2	0	0	0	2	0	0	0	0	0
1110021010	极品狩猎皮甲+10	108	10	5	3	2	16017	0	狩猎天神祝福弓手更加矫健的皮甲	0	1200	35000	0	0	1	193	126	0	0	0	64	42	2	0	0	0	2	0	0	0	0	0
1110031000	完美狩猎皮甲	108	10	0	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	10000	0	0	672	0	1	153	86	0	0	0	51	28	2	0	10	0	2	0	0	10	500	300
1110031001	完美狩猎皮甲+1	108	10	0	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	11000	0	0	672	0	1	157	90	0	0	0	52	30	2	0	10	0	2	0	0	10	505	300
1110031002	完美狩猎皮甲+2	108	10	0	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	12000	0	0	672	0	1	161	94	0	0	0	53	31	2	0	10	0	2	0	0	10	510	300
1110031003	完美狩猎皮甲+3	108	10	3	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	13000	0	0	672	0	1	165	98	0	0	0	55	32	2	0	10	0	2	0	0	10	515	300
1110031004	完美狩猎皮甲+4	108	10	3	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	14000	0	0	672	0	1	169	102	0	0	0	56	34	2	0	10	0	2	0	0	10	520	300
1110031005	完美狩猎皮甲+5	108	10	4	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	15000	0	0	672	0	1	173	106	0	0	0	57	35	2	0	10	0	2	0	0	10	525	300
1110031006	完美狩猎皮甲+6	108	10	4	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	16000	0	0	672	0	1	177	110	0	0	0	59	36	2	0	10	0	2	0	0	10	530	300
1110031007	完美狩猎皮甲+7	108	10	4	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	17000	70	39000	672	0	1	181	114	0	0	0	60	38	2	0	10	0	2	0	0	10	535	300
1110031008	完美狩猎皮甲+8	108	10	5	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	18000	170	39000	672	0	1	185	118	0	0	0	61	39	2	0	10	0	2	0	0	10	540	300
1110031009	完美狩猎皮甲+9	108	10	5	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	19000	270	39000	672	0	1	189	122	0	0	0	63	40	2	0	10	0	2	0	0	10	545	300
1110031010	完美狩猎皮甲+10	108	10	6	3	3	5760000	173	狩猎天神祝福弓手更加矫健的皮甲	0	370	39000	672	0	1	193	126	0	0	0	64	42	2	0	10	0	2	0	0	10	550	300
1110041000	神品狩猎皮甲	108	10	0	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	10000	0	0	1120	0	1	153	86	0	0	0	51	28	2	10	10	10	2	10	10	10	500	300
1110041001	神品狩猎皮甲+1	108	10	0	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	11000	0	0	1120	0	1	157	90	0	0	0	52	30	2	10	10	10	2	10	10	10	505	300
1110041002	神品狩猎皮甲+2	108	10	0	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	12000	0	0	1120	0	1	161	94	0	0	0	53	31	2	10	10	10	2	10	10	10	510	300
1110041003	神品狩猎皮甲+3	108	10	4	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	13000	0	0	1120	0	1	165	98	0	0	0	55	32	2	10	10	10	2	10	10	10	515	300
1110041004	神品狩猎皮甲+4	108	10	4	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	14000	0	0	1120	0	1	169	102	0	0	0	56	34	2	10	10	10	2	10	10	10	520	300
1110041005	神品狩猎皮甲+5	108	10	5	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	15000	0	0	1120	0	1	173	106	0	0	0	57	35	2	10	10	10	2	10	10	10	525	300
1110041006	神品狩猎皮甲+6	108	10	5	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	16000	0	0	1120	0	1	177	110	0	0	0	59	36	2	10	10	10	2	10	10	10	530	300
1110041007	神品狩猎皮甲+7	108	10	5	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	17000	0	0	1120	0	1	181	114	0	0	0	60	38	2	10	10	10	2	10	10	10	535	300
1110041008	神品狩猎皮甲+8	108	10	6	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	18000	0	0	1120	0	1	185	118	0	0	0	61	39	2	10	10	10	2	10	10	10	540	300
1110041009	神品狩猎皮甲+9	108	10	6	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	19000	0	0	1120	0	1	189	122	0	0	0	63	40	2	10	10	10	2	10	10	10	545	300
1110041010	神品狩猎皮甲+10	108	10	7	3	4	9600000	288	狩猎天神祝福弓手更加矫健的皮甲	0	0	0	1120	0	1	193	126	0	0	0	64	42	2	10	10	10	2	10	10	10	550	300
1110001100	幻魔皮甲	120	11	0	3	0	28831	0	幻魔天神的皮甲	15000	0	0	0	0	1	173	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001101	幻魔皮甲+1	120	11	0	3	0	28831	0	幻魔天神的皮甲	17000	0	0	0	0	1	178	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001102	幻魔皮甲+2	120	11	0	3	0	28831	0	幻魔天神的皮甲	19000	0	0	0	0	1	183	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001103	幻魔皮甲+3	120	11	0	3	0	28831	0	幻魔天神的皮甲	21000	5000	35000	0	0	1	188	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001104	幻魔皮甲+4	120	11	0	3	0	28831	0	幻魔天神的皮甲	23000	5500	35000	0	0	1	193	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001105	幻魔皮甲+5	120	11	0	3	0	28831	0	幻魔天神的皮甲	25000	6000	35000	0	0	1	198	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001106	幻魔皮甲+6	120	11	0	3	0	28831	0	幻魔天神的皮甲	27000	6500	35000	0	0	1	203	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001107	幻魔皮甲+7	120	11	0	3	0	28831	0	幻魔天神的皮甲	29000	7000	35000	0	0	1	208	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001108	幻魔皮甲+8	120	11	0	3	0	28831	0	幻魔天神的皮甲	31000	7500	35000	0	0	1	213	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001109	幻魔皮甲+9	120	11	0	3	0	28831	0	幻魔天神的皮甲	33000	8000	35000	0	0	1	218	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110001110	幻魔皮甲+10	120	11	0	3	0	28831	0	幻魔天神的皮甲	0	8500	35000	0	0	1	223	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110011100	精品幻魔皮甲	120	11	0	3	1	28831	0	幻魔天神的皮甲	15000	0	0	0	0	1	173	96	0	0	0	57	32	0	0	0	0	0	0	0	0	0	0
1110011101	精品幻魔皮甲+1	120	11	0	3	1	28831	0	幻魔天神的皮甲	17000	0	0	0	0	1	178	101	0	0	0	59	33	0	0	0	0	0	0	0	0	0	0
1110011102	精品幻魔皮甲+2	120	11	0	3	1	28831	0	幻魔天神的皮甲	19000	0	0	0	0	1	183	106	0	0	0	61	35	0	0	0	0	0	0	0	0	0	0
1110011103	精品幻魔皮甲+3	120	11	1	3	1	28831	0	幻魔天神的皮甲	21000	0	0	0	0	1	188	111	0	0	0	62	37	0	0	0	0	0	0	0	0	0	0
1110011104	精品幻魔皮甲+4	120	11	1	3	1	28831	0	幻魔天神的皮甲	23000	1000	40000	0	0	1	193	116	0	0	0	64	38	0	0	0	0	0	0	0	0	0	0
1110011105	精品幻魔皮甲+5	120	11	2	3	1	28831	0	幻魔天神的皮甲	25000	2000	40000	0	0	1	198	121	0	0	0	66	40	0	0	0	0	0	0	0	0	0	0
1110011106	精品幻魔皮甲+6	120	11	2	3	1	28831	0	幻魔天神的皮甲	27000	3000	40000	0	0	1	203	126	0	0	0	67	42	0	0	0	0	0	0	0	0	0	0
1110011107	精品幻魔皮甲+7	120	11	2	3	1	28831	0	幻魔天神的皮甲	29000	4000	40000	0	0	1	208	131	0	0	0	69	43	0	0	0	0	0	0	0	0	0	0
1110011108	精品幻魔皮甲+8	120	11	3	3	1	28831	0	幻魔天神的皮甲	31000	6000	40000	0	0	1	213	136	0	0	0	71	45	0	0	0	0	0	0	0	0	0	0
1110011109	精品幻魔皮甲+9	120	11	3	3	1	28831	0	幻魔天神的皮甲	33000	8000	40000	0	0	1	218	141	0	0	0	72	47	0	0	0	0	0	0	0	0	0	0
1110011110	精品幻魔皮甲+10	120	11	4	3	1	28831	0	幻魔天神的皮甲	0	10000	40000	0	0	1	223	146	0	0	0	74	48	0	0	0	0	0	0	0	0	0	0
1110021100	极品幻魔皮甲	120	11	0	3	2	28831	0	幻魔天神的皮甲	15000	0	0	0	0	1	173	96	0	0	0	57	32	2	0	0	0	2	0	0	0	0	0
1110021101	极品幻魔皮甲+1	120	11	0	3	2	28831	0	幻魔天神的皮甲	17000	0	0	0	0	1	178	101	0	0	0	59	33	2	0	0	0	2	0	0	0	0	0
1110021102	极品幻魔皮甲+2	120	11	0	3	2	28831	0	幻魔天神的皮甲	19000	0	0	0	0	1	183	106	0	0	0	61	35	2	0	0	0	2	0	0	0	0	0
1110021103	极品幻魔皮甲+3	120	11	2	3	2	28831	0	幻魔天神的皮甲	21000	0	0	0	0	1	188	111	0	0	0	62	37	2	0	0	0	2	0	0	0	0	0
1110021104	极品幻魔皮甲+4	120	11	2	3	2	28831	0	幻魔天神的皮甲	23000	0	0	0	0	1	193	116	0	0	0	64	38	2	0	0	0	2	0	0	0	0	0
1110021105	极品幻魔皮甲+5	120	11	3	3	2	28831	0	幻魔天神的皮甲	25000	100	50000	0	0	1	198	121	0	0	0	66	40	2	0	0	0	2	0	0	0	0	0
1110021106	极品幻魔皮甲+6	120	11	3	3	2	28831	0	幻魔天神的皮甲	27000	300	50000	0	0	1	203	126	0	0	0	67	42	2	0	0	0	2	0	0	0	0	0
1110021107	极品幻魔皮甲+7	120	11	3	3	2	28831	0	幻魔天神的皮甲	29000	500	50000	0	0	1	208	131	0	0	0	69	43	2	0	0	0	2	0	0	0	0	0
1110021108	极品幻魔皮甲+8	120	11	4	3	2	28831	0	幻魔天神的皮甲	31000	700	50000	0	0	1	213	136	0	0	0	71	45	2	0	0	0	2	0	0	0	0	0
1110021109	极品幻魔皮甲+9	120	11	4	3	2	28831	0	幻魔天神的皮甲	33000	900	50000	0	0	1	218	141	0	0	0	72	47	2	0	0	0	2	0	0	0	0	0
1110021110	极品幻魔皮甲+10	120	11	5	3	2	28831	0	幻魔天神的皮甲	0	1100	50000	0	0	1	223	146	0	0	0	74	48	2	0	0	0	2	0	0	0	0	0
1110031100	完美幻魔皮甲	120	11	0	3	3	7440000	223	幻魔天神的皮甲	15000	0	0	0	0	1	173	96	0	0	0	57	32	2	0	10	0	2	0	0	10	550	330
1110031101	完美幻魔皮甲+1	120	11	0	3	3	7440000	223	幻魔天神的皮甲	17000	0	0	0	0	1	178	101	0	0	0	59	33	2	0	10	0	2	0	0	10	555	330
1110031102	完美幻魔皮甲+2	120	11	0	3	3	7440000	223	幻魔天神的皮甲	19000	0	0	0	0	1	183	106	0	0	0	61	35	2	0	10	0	2	0	0	10	560	330
1110031103	完美幻魔皮甲+3	120	11	3	3	3	7440000	223	幻魔天神的皮甲	21000	0	0	0	0	1	188	111	0	0	0	62	37	2	0	10	0	2	0	0	10	565	330
1110031104	完美幻魔皮甲+4	120	11	3	3	3	7440000	223	幻魔天神的皮甲	23000	0	0	0	0	1	193	116	0	0	0	64	38	2	0	10	0	2	0	0	10	570	330
1110031105	完美幻魔皮甲+5	120	11	4	3	3	7440000	223	幻魔天神的皮甲	25000	0	0	0	0	1	198	121	0	0	0	66	40	2	0	10	0	2	0	0	10	575	330
1110031106	完美幻魔皮甲+6	120	11	4	3	3	7440000	223	幻魔天神的皮甲	27000	0	0	0	0	1	203	126	0	0	0	67	42	2	0	10	0	2	0	0	10	580	330
1110031107	完美幻魔皮甲+7	120	11	4	3	3	7440000	223	幻魔天神的皮甲	29000	70	60000	0	0	1	208	131	0	0	0	69	43	2	0	10	0	2	0	0	10	585	330
1110031108	完美幻魔皮甲+8	120	11	5	3	3	7440000	223	幻魔天神的皮甲	31000	170	60000	0	0	1	213	136	0	0	0	71	45	2	0	10	0	2	0	0	10	590	330
1110031109	完美幻魔皮甲+9	120	11	5	3	3	7440000	223	幻魔天神的皮甲	33000	270	60000	0	0	1	218	141	0	0	0	72	47	2	0	10	0	2	0	0	10	595	330
1110031110	完美幻魔皮甲+10	120	11	6	3	3	7440000	223	幻魔天神的皮甲	0	370	60000	0	0	1	223	146	0	0	0	74	48	2	0	10	0	2	0	0	10	600	330
1110041100	神品幻魔皮甲	120	11	0	3	4	12400000	372	幻魔天神的皮甲	15000	0	0	0	0	1	173	96	0	0	0	57	32	2	10	10	10	2	10	10	10	550	330
1110041101	神品幻魔皮甲+1	120	11	0	3	4	12400000	372	幻魔天神的皮甲	17000	0	0	0	0	1	178	101	0	0	0	59	33	2	10	10	10	2	10	10	10	555	330
1110041102	神品幻魔皮甲+2	120	11	0	3	4	12400000	372	幻魔天神的皮甲	19000	0	0	0	0	1	183	106	0	0	0	61	35	2	10	10	10	2	10	10	10	560	330
1110041103	神品幻魔皮甲+3	120	11	4	3	4	12400000	372	幻魔天神的皮甲	21000	0	0	0	0	1	188	111	0	0	0	62	37	2	10	10	10	2	10	10	10	565	330
1110041104	神品幻魔皮甲+4	120	11	4	3	4	12400000	372	幻魔天神的皮甲	23000	0	0	0	0	1	193	116	0	0	0	64	38	2	10	10	10	2	10	10	10	570	330
1110041105	神品幻魔皮甲+5	120	11	5	3	4	12400000	372	幻魔天神的皮甲	25000	0	0	0	0	1	198	121	0	0	0	66	40	2	10	10	10	2	10	10	10	575	330
1110041106	神品幻魔皮甲+6	120	11	5	3	4	12400000	372	幻魔天神的皮甲	27000	0	0	0	0	1	203	126	0	0	0	67	42	2	10	10	10	2	10	10	10	580	330
1110041107	神品幻魔皮甲+7	120	11	5	3	4	12400000	372	幻魔天神的皮甲	29000	0	0	0	0	1	208	131	0	0	0	69	43	2	10	10	10	2	10	10	10	585	330
1110041108	神品幻魔皮甲+8	120	11	6	3	4	12400000	372	幻魔天神的皮甲	31000	0	0	0	0	1	213	136	0	0	0	71	45	2	10	10	10	2	10	10	10	590	330
1110041109	神品幻魔皮甲+9	120	11	6	3	4	12400000	372	幻魔天神的皮甲	33000	0	0	0	0	1	218	141	0	0	0	72	47	2	10	10	10	2	10	10	10	595	330
1110041110	神品幻魔皮甲+10	120	11	7	3	4	12400000	372	幻魔天神的皮甲	0	0	0	0	0	1	223	146	0	0	0	74	48	2	10	10	10	2	10	10	10	600	330
1110031200	超级新手皮甲	0	4	0	1	3	1100000	83	为新手准备的超级装备	1200	0	0	0	0	1	42	27	0	0	0	14	9	2	0	10	0	2	0	0	10	200	120
1110031201	超级新手皮甲+1	0	4	0	1	3	1100000	83	为新手准备的超级装备	1300	0	0	0	0	1	45	30	0	0	0	15	10	2	0	10	0	2	0	0	10	205	120
1110031202	超级新手皮甲+2	0	4	0	1	3	1100000	83	为新手准备的超级装备	1400	0	0	0	0	1	48	33	0	0	0	16	11	2	0	10	0	2	0	0	10	210	120
1110031203	超级新手皮甲+3	0	4	5	1	3	1100000	83	为新手准备的超级装备	1500	0	0	0	0	1	51	36	0	0	0	17	12	2	0	10	0	2	0	0	10	215	120
1110031204	超级新手皮甲+4	0	4	5	1	3	1100000	83	为新手准备的超级装备	1600	0	0	0	0	1	54	39	0	0	0	18	13	2	0	10	0	2	0	0	10	220	120
1110031205	超级新手皮甲+5	0	4	6	1	3	1100000	83	为新手准备的超级装备	1700	0	0	0	0	1	57	42	0	0	0	19	14	2	0	10	0	2	0	0	10	225	120
1110031206	超级新手皮甲+6	0	4	6	1	3	1100000	83	为新手准备的超级装备	1800	0	0	0	0	1	60	45	0	0	0	20	15	2	0	10	0	2	0	0	10	230	120
1110031207	超级新手皮甲+7	0	4	6	1	3	1100000	83	为新手准备的超级装备	1900	0	0	0	0	1	63	48	0	0	0	21	16	2	0	10	0	2	0	0	10	235	120
1110031208	超级新手皮甲+8	0	4	7	1	3	1100000	83	为新手准备的超级装备	2000	0	0	0	0	1	66	51	0	0	0	22	17	2	0	10	0	2	0	0	10	240	120
1110031209	超级新手皮甲+9	0	4	7	1	3	1100000	83	为新手准备的超级装备	2100	0	0	0	0	1	69	54	0	0	0	23	18	2	0	10	0	2	0	0	10	245	120
1110031210	超级新手皮甲+10	0	4	8	1	3	1100000	83	为新手准备的超级装备	0	0	0	0	0	1	72	57	0	0	0	24	19	2	0	10	0	2	0	0	10	250	120
1110031300	超级小强皮甲	36	7	0	2	3	8800000	660	为小强准备的超级装备	3000	0	0	0	0	1	93	56	0	0	0	31	18	2	0	10	0	2	0	0	10	350	210
1110031301	超级小强皮甲+1	36	7	0	2	3	8800000	660	为小强准备的超级装备	3500	0	0	0	0	1	97	60	0	0	0	32	20	2	0	10	0	2	0	0	10	355	210
1110031302	超级小强皮甲+2	36	7	0	2	3	8800000	660	为小强准备的超级装备	4000	0	0	0	0	1	101	64	0	0	0	33	21	2	0	10	0	2	0	0	10	360	210
1110031303	超级小强皮甲+3	36	7	5	2	3	8800000	660	为小强准备的超级装备	4500	0	0	0	0	1	105	68	0	0	0	35	22	2	0	10	0	2	0	0	10	365	210
