编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1210030804	完美水晶弓+4	84	3	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	6500	0	0	1200	0	0	0	1230	1710	412	440	-500	-500	43	3	153	213	51	55	2	0	10	0	2	0	0	10
1210030805	完美水晶弓+5	84	4	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	7000	0	0	1200	0	0	0	1258	1738	424	452	-500	-500	44	3	157	217	53	56	2	0	10	0	2	0	0	10
1210030806	完美水晶弓+6	84	4	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	7500	0	0	1200	0	0	0	1286	1766	436	464	-500	-500	45	3	160	220	54	58	2	0	10	0	2	0	0	10
1210030807	完美水晶弓+7	84	4	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	8000	50	24000	1200	0	0	0	1314	1794	448	476	-500	-500	46	3	164	224	56	59	2	0	10	0	2	0	0	10
1210030808	完美水晶弓+8	84	5	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	8500	150	24000	1200	0	0	0	1342	1822	460	488	-500	-500	47	3	167	227	57	61	2	0	10	0	2	0	0	10
1210030809	完美水晶弓+9	84	5	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	9000	250	24000	1200	0	0	0	1370	1850	472	500	-500	-500	48	3	171	231	59	62	2	0	10	0	2	0	0	10
1210030810	完美水晶弓+10	84	6	8	3	7800000	273		0	用水晶制作的弓身能够更稳定的发射	0	350	24000	1200	0	0	0	1398	1878	484	512	-500	-500	49	3	174	234	60	64	2	0	10	0	2	0	0	10
1210040800	神品水晶弓	84	0	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	4500	0	0	2000	0	0	0	1118	1598	364	392	-500	-500	39	3	139	199	45	49	2	10	10	10	2	10	10	10
1210040801	神品水晶弓+1	84	0	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	5000	0	0	2000	0	0	0	1146	1626	376	404	-500	-500	40	3	143	203	47	50	2	10	10	10	2	10	10	10
1210040802	神品水晶弓+2	84	0	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	5500	0	0	2000	0	0	0	1174	1654	388	416	-500	-500	41	3	146	206	48	52	2	10	10	10	2	10	10	10
1210040803	神品水晶弓+3	84	4	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	6000	0	0	2000	0	0	0	1202	1682	400	428	-500	-500	42	3	150	210	50	53	2	10	10	10	2	10	10	10
1210040804	神品水晶弓+4	84	4	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	6500	0	0	2000	0	0	0	1230	1710	412	440	-500	-500	43	3	153	213	51	55	2	10	10	10	2	10	10	10
1210040805	神品水晶弓+5	84	5	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	7000	0	0	2000	0	0	0	1258	1738	424	452	-500	-500	44	3	157	217	53	56	2	10	10	10	2	10	10	10
1210040806	神品水晶弓+6	84	5	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	7500	0	0	2000	0	0	0	1286	1766	436	464	-500	-500	45	3	160	220	54	58	2	10	10	10	2	10	10	10
1210040807	神品水晶弓+7	84	5	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	8000	0	0	2000	0	0	0	1314	1794	448	476	-500	-500	46	3	164	224	56	59	2	10	10	10	2	10	10	10
1210040808	神品水晶弓+8	84	6	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	8500	0	0	2000	0	0	0	1342	1822	460	488	-500	-500	47	3	167	227	57	61	2	10	10	10	2	10	10	10
1210040809	神品水晶弓+9	84	6	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	9000	0	0	2000	0	0	0	1370	1850	472	500	-500	-500	48	3	171	231	59	62	2	10	10	10	2	10	10	10
1210040810	神品水晶弓+10	84	7	8	4	13000000	455		0	用水晶制作的弓身能够更稳定的发射	0	0	0	2000	0	0	0	1398	1878	484	512	-500	-500	49	3	174	234	60	64	2	10	10	10	2	10	10	10
1210000900	穿云弓	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	6000	0	0	0	0	0	0	1310	1856	450	478	-500	-500	49	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000901	穿云弓+1	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	7000	0	0	0	0	0	0	1338	1884	462	490	-500	-500	50	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000902	穿云弓+2	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	8000	0	0	0	0	0	0	1366	1912	474	502	-500	-500	51	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000903	穿云弓+3	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	9000	6000	21000	0	0	0	0	1394	1940	486	514	-500	-500	52	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000904	穿云弓+4	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	10000	7000	21000	0	0	0	0	1422	1968	498	526	-500	-500	53	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000905	穿云弓+5	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	11000	8000	21000	0	0	0	0	1450	1996	510	538	-500	-500	54	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000906	穿云弓+6	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	12000	9000	21000	0	0	0	0	1478	2024	522	550	-500	-500	55	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000907	穿云弓+7	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	13000	10000	21000	0	0	0	0	1506	2052	534	562	-500	-500	56	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000908	穿云弓+8	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	14000	10000	21000	0	0	0	0	1534	2080	546	574	-500	-500	57	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000909	穿云弓+9	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	15000	10000	21000	0	0	0	0	1562	2108	558	586	-500	-500	58	4	0	0	0	0	0	0	0	0	0	0	0	0
1210000910	穿云弓+10	96	0	9	0	22780	0		0	具有穿越云霄的神气力量	0	10000	21000	0	0	0	0	1590	2136	570	598	-500	-500	59	4	0	0	0	0	0	0	0	0	0	0	0	0
1210010900	精品穿云弓	96	0	9	1	22780	0		0	具有穿越云霄的神气力量	6000	0	0	0	0	0	0	1310	1856	450	478	-500	-500	49	4	163	232	0	0	0	0	0	0	0	0	0	0
1210010901	精品穿云弓+1	96	0	9	1	22780	0		0	具有穿越云霄的神气力量	7000	0	0	0	0	0	0	1338	1884	462	490	-500	-500	50	4	167	235	0	0	0	0	0	0	0	0	0	0
1210010902	精品穿云弓+2	96	0	9	1	22780	0		0	具有穿越云霄的神气力量	8000	0	0	0	0	0	0	1366	1912	474	502	-500	-500	51	4	170	239	0	0	0	0	0	0	0	0	0	0
1210010903	精品穿云弓+3	96	1	9	1	22780	0		0	具有穿越云霄的神气力量	9000	0	0	0	0	0	0	1394	1940	486	514	-500	-500	52	4	174	242	0	0	0	0	0	0	0	0	0	0
1210010904	精品穿云弓+4	96	1	9	1	22780	0		0	具有穿越云霄的神气力量	10000	1000	24000	0	0	0	0	1422	1968	498	526	-500	-500	53	4	177	246	0	0	0	0	0	0	0	0	0	0
1210010905	精品穿云弓+5	96	2	9	1	22780	0		0	具有穿越云霄的神气力量	11000	2000	24000	0	0	0	0	1450	1996	510	538	-500	-500	54	4	181	249	0	0	0	0	0	0	0	0	0	0
1210010906	精品穿云弓+6	96	2	9	1	22780	0		0	具有穿越云霄的神气力量	12000	3000	24000	0	0	0	0	1478	2024	522	550	-500	-500	55	4	184	253	0	0	0	0	0	0	0	0	0	0
1210010907	精品穿云弓+7	96	2	9	1	22780	0		0	具有穿越云霄的神气力量	13000	4000	24000	0	0	0	0	1506	2052	534	562	-500	-500	56	4	188	256	0	0	0	0	0	0	0	0	0	0
1210010908	精品穿云弓+8	96	3	9	1	22780	0		0	具有穿越云霄的神气力量	14000	6000	24000	0	0	0	0	1534	2080	546	574	-500	-500	57	4	191	260	0	0	0	0	0	0	0	0	0	0
1210010909	精品穿云弓+9	96	3	9	1	22780	0		0	具有穿越云霄的神气力量	15000	8000	24000	0	0	0	0	1562	2108	558	586	-500	-500	58	4	195	263	0	0	0	0	0	0	0	0	0	0
1210010910	精品穿云弓+10	96	4	9	1	22780	0		0	具有穿越云霄的神气力量	0	10000	24000	0	0	0	0	1590	2136	570	598	-500	-500	59	4	198	267	0	0	0	0	0	0	0	0	0	0
1210020900	极品穿云弓	96	0	9	2	22780	0		0	具有穿越云霄的神气力量	6000	0	0	0	0	0	0	1310	1856	450	478	-500	-500	49	4	163	232	56	59	2	0	0	0	2	0	0	0
1210020901	极品穿云弓+1	96	0	9	2	22780	0		0	具有穿越云霄的神气力量	7000	0	0	0	0	0	0	1338	1884	462	490	-500	-500	50	4	167	235	57	61	2	0	0	0	2	0	0	0
1210020902	极品穿云弓+2	96	0	9	2	22780	0		0	具有穿越云霄的神气力量	8000	0	0	0	0	0	0	1366	1912	474	502	-500	-500	51	4	170	239	59	62	2	0	0	0	2	0	0	0
1210020903	极品穿云弓+3	96	2	9	2	22780	0		0	具有穿越云霄的神气力量	9000	0	0	0	0	0	0	1394	1940	486	514	-500	-500	52	4	174	242	60	64	2	0	0	0	2	0	0	0
1210020904	极品穿云弓+4	96	2	9	2	22780	0		0	具有穿越云霄的神气力量	10000	0	0	0	0	0	0	1422	1968	498	526	-500	-500	53	4	177	246	62	65	2	0	0	0	2	0	0	0
1210020905	极品穿云弓+5	96	3	9	2	22780	0		0	具有穿越云霄的神气力量	11000	200	27000	0	0	0	0	1450	1996	510	538	-500	-500	54	4	181	249	63	67	2	0	0	0	2	0	0	0
1210020906	极品穿云弓+6	96	3	9	2	22780	0		0	具有穿越云霄的神气力量	12000	400	27000	0	0	0	0	1478	2024	522	550	-500	-500	55	4	184	253	65	68	2	0	0	0	2	0	0	0
1210020907	极品穿云弓+7	96	3	9	2	22780	0		0	具有穿越云霄的神气力量	13000	600	27000	0	0	0	0	1506	2052	534	562	-500	-500	56	4	188	256	66	70	2	0	0	0	2	0	0	0
1210020908	极品穿云弓+8	96	4	9	2	22780	0		0	具有穿越云霄的神气力量	14000	800	27000	0	0	0	0	1534	2080	546	574	-500	-500	57	4	191	260	68	71	2	0	0	0	2	0	0	0
1210020909	极品穿云弓+9	96	4	9	2	22780	0		0	具有穿越云霄的神气力量	15000	1000	27000	0	0	0	0	1562	2108	558	586	-500	-500	58	4	195	263	69	73	2	0	0	0	2	0	0	0
1210020910	极品穿云弓+10	96	5	9	2	22780	0		0	具有穿越云霄的神气力量	0	1200	27000	0	0	0	0	1590	2136	570	598	-500	-500	59	4	198	267	71	74	2	0	0	0	2	0	0	0
1210030900	完美穿云弓	96	0	9	3	10800000	325		0	具有穿越云霄的神气力量	6000	0	0	1440	0	0	0	1310	1856	450	478	-500	-500	49	4	163	232	56	59	2	0	10	0	2	0	0	10
1210030901	完美穿云弓+1	96	0	9	3	10800000	325		0	具有穿越云霄的神气力量	7000	0	0	1440	0	0	0	1338	1884	462	490	-500	-500	50	4	167	235	57	61	2	0	10	0	2	0	0	10
1210030902	完美穿云弓+2	96	0	9	3	10800000	325		0	具有穿越云霄的神气力量	8000	0	0	1440	0	0	0	1366	1912	474	502	-500	-500	51	4	170	239	59	62	2	0	10	0	2	0	0	10
1210030903	完美穿云弓+3	96	3	9	3	10800000	325		0	具有穿越云霄的神气力量	9000	0	0	1440	0	0	0	1394	1940	486	514	-500	-500	52	4	174	242	60	64	2	0	10	0	2	0	0	10
1210030904	完美穿云弓+4	96	3	9	3	10800000	325		0	具有穿越云霄的神气力量	10000	0	0	1440	0	0	0	1422	1968	498	526	-500	-500	53	4	177	246	62	65	2	0	10	0	2	0	0	10
1210030905	完美穿云弓+5	96	4	9	3	10800000	325		0	具有穿越云霄的神气力量	11000	0	0	1440	0	0	0	1450	1996	510	538	-500	-500	54	4	181	249	63	67	2	0	10	0	2	0	0	10
1210030906	完美穿云弓+6	96	4	9	3	10800000	325		0	具有穿越云霄的神气力量	12000	0	0	1440	0	0	0	1478	2024	522	550	-500	-500	55	4	184	253	65	68	2	0	10	0	2	0	0	10
1210030907	完美穿云弓+7	96	4	9	3	10800000	325		0	具有穿越云霄的神气力量	13000	70	30000	1440	0	0	0	1506	2052	534	562	-500	-500	56	4	188	256	66	70	2	0	10	0	2	0	0	10
1210030908	完美穿云弓+8	96	5	9	3	10800000	325		0	具有穿越云霄的神气力量	14000	170	30000	1440	0	0	0	1534	2080	546	574	-500	-500	57	4	191	260	68	71	2	0	10	0	2	0	0	10
1210030909	完美穿云弓+9	96	5	9	3	10800000	325		0	具有穿越云霄的神气力量	15000	270	30000	1440	0	0	0	1562	2108	558	586	-500	-500	58	4	195	263	69	73	2	0	10	0	2	0	0	10
1210030910	完美穿云弓+10	96	6	9	3	10800000	325		0	具有穿越云霄的神气力量	0	370	30000	1440	0	0	0	1590	2136	570	598	-500	-500	59	4	198	267	71	74	2	0	10	0	2	0	0	10
1210040900	神品穿云弓	96	0	9	4	18000000	540		0	具有穿越云霄的神气力量	6000	0	0	2400	0	0	0	1310	1856	450	478	-500	-500	49	4	163	232	56	59	2	10	10	10	2	10	10	10
1210040901	神品穿云弓+1	96	0	9	4	18000000	540		0	具有穿越云霄的神气力量	7000	0	0	2400	0	0	0	1338	1884	462	490	-500	-500	50	4	167	235	57	61	2	10	10	10	2	10	10	10
1210040902	神品穿云弓+2	96	0	9	4	18000000	540		0	具有穿越云霄的神气力量	8000	0	0	2400	0	0	0	1366	1912	474	502	-500	-500	51	4	170	239	59	62	2	10	10	10	2	10	10	10
1210040903	神品穿云弓+3	96	4	9	4	18000000	540		0	具有穿越云霄的神气力量	9000	0	0	2400	0	0	0	1394	1940	486	514	-500	-500	52	4	174	242	60	64	2	10	10	10	2	10	10	10
1210040904	神品穿云弓+4	96	4	9	4	18000000	540		0	具有穿越云霄的神气力量	10000	0	0	2400	0	0	0	1422	1968	498	526	-500	-500	53	4	177	246	62	65	2	10	10	10	2	10	10	10
1210040905	神品穿云弓+5	96	5	9	4	18000000	540		0	具有穿越云霄的神气力量	11000	0	0	2400	0	0	0	1450	1996	510	538	-500	-500	54	4	181	249	63	67	2	10	10	10	2	10	10	10
1210040906	神品穿云弓+6	96	5	9	4	18000000	540		0	具有穿越云霄的神气力量	12000	0	0	2400	0	0	0	1478	2024	522	550	-500	-500	55	4	184	253	65	68	2	10	10	10	2	10	10	10
1210040907	神品穿云弓+7	96	5	9	4	18000000	540		0	具有穿越云霄的神气力量	13000	0	0	2400	0	0	0	1506	2052	534	562	-500	-500	56	4	188	256	66	70	2	10	10	10	2	10	10	10
1210040908	神品穿云弓+8	96	6	9	4	18000000	540		0	具有穿越云霄的神气力量	14000	0	0	2400	0	0	0	1534	2080	546	574	-500	-500	57	4	191	260	68	71	2	10	10	10	2	10	10	10
1210040909	神品穿云弓+9	96	6	9	4	18000000	540		0	具有穿越云霄的神气力量	15000	0	0	2400	0	0	0	1562	2108	558	586	-500	-500	58	4	195	263	69	73	2	10	10	10	2	10	10	10
1210040910	神品穿云弓+10	96	7	9	4	18000000	540		0	具有穿越云霄的神气力量	0	0	0	2400	0	0	0	1590	2136	570	598	-500	-500	59	4	198	267	71	74	2	10	10	10	2	10	10	10
1210001000	狩猎长弓	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	10000	0	0	0	0	0	0	1512	2226	484	520	-500	-500	52	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001001	狩猎长弓+1	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	11000	0	0	0	0	0	0	1540	2254	496	532	-500	-500	53	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001002	狩猎长弓+2	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	12000	0	0	0	0	0	0	1568	2282	508	544	-500	-500	54	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001003	狩猎长弓+3	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	13000	6000	27000	0	0	0	0	1596	2310	520	556	-500	-500	55	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001004	狩猎长弓+4	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	14000	6500	27000	0	0	0	0	1624	2338	532	568	-500	-500	56	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001005	狩猎长弓+5	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	15000	7000	27000	0	0	0	0	1652	2366	544	580	-500	-500	57	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001006	狩猎长弓+6	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	16000	7500	27000	0	0	0	0	1680	2394	556	592	-500	-500	58	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001007	狩猎长弓+7	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	17000	8000	27000	0	0	0	0	1708	2422	568	604	-500	-500	59	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001008	狩猎长弓+8	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	18000	8500	27000	0	0	0	0	1736	2450	580	616	-500	-500	60	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001009	狩猎长弓+9	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	19000	9000	27000	0	0	0	0	1764	2478	592	628	-500	-500	61	4	0	0	0	0	0	0	0	0	0	0	0	0
1210001010	狩猎长弓+10	108	0	10	0	42714	0		0	狩猎天神的惩戒之弓改造的长弓	0	9500	27000	0	0	0	0	1792	2506	604	640	-500	-500	62	4	0	0	0	0	0	0	0	0	0	0	0	0
1210011000	精品狩猎长弓	108	0	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	10000	0	0	0	0	0	0	1512	2226	484	520	-500	-500	52	4	189	278	0	0	0	0	0	0	0	0	0	0
1210011001	精品狩猎长弓+1	108	0	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	11000	0	0	0	0	0	0	1540	2254	496	532	-500	-500	53	4	192	281	0	0	0	0	0	0	0	0	0	0
1210011002	精品狩猎长弓+2	108	0	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	12000	0	0	0	0	0	0	1568	2282	508	544	-500	-500	54	4	196	285	0	0	0	0	0	0	0	0	0	0
1210011003	精品狩猎长弓+3	108	1	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	13000	0	0	0	0	0	0	1596	2310	520	556	-500	-500	55	4	199	288	0	0	0	0	0	0	0	0	0	0
1210011004	精品狩猎长弓+4	108	1	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	14000	1000	31000	0	0	0	0	1624	2338	532	568	-500	-500	56	4	203	292	0	0	0	0	0	0	0	0	0	0
1210011005	精品狩猎长弓+5	108	2	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	15000	2000	31000	0	0	0	0	1652	2366	544	580	-500	-500	57	4	206	295	0	0	0	0	0	0	0	0	0	0
1210011006	精品狩猎长弓+6	108	2	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	16000	3000	31000	0	0	0	0	1680	2394	556	592	-500	-500	58	4	210	299	0	0	0	0	0	0	0	0	0	0
1210011007	精品狩猎长弓+7	108	2	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	17000	4000	31000	0	0	0	0	1708	2422	568	604	-500	-500	59	4	213	302	0	0	0	0	0	0	0	0	0	0
1210011008	精品狩猎长弓+8	108	3	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	18000	6000	31000	0	0	0	0	1736	2450	580	616	-500	-500	60	4	217	306	0	0	0	0	0	0	0	0	0	0
1210011009	精品狩猎长弓+9	108	3	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	19000	8000	31000	0	0	0	0	1764	2478	592	628	-500	-500	61	4	220	309	0	0	0	0	0	0	0	0	0	0
1210011010	精品狩猎长弓+10	108	4	10	1	42714	0		0	狩猎天神的惩戒之弓改造的长弓	0	10000	31000	0	0	0	0	1792	2506	604	640	-500	-500	62	4	224	313	0	0	0	0	0	0	0	0	0	0
1210021000	极品狩猎长弓	108	0	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	10000	0	0	0	0	0	0	1512	2226	484	520	-500	-500	52	4	189	278	60	65	2	0	0	0	2	0	0	0
1210021001	极品狩猎长弓+1	108	0	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	11000	0	0	0	0	0	0	1540	2254	496	532	-500	-500	53	4	192	281	62	66	2	0	0	0	2	0	0	0
1210021002	极品狩猎长弓+2	108	0	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	12000	0	0	0	0	0	0	1568	2282	508	544	-500	-500	54	4	196	285	63	68	2	0	0	0	2	0	0	0
1210021003	极品狩猎长弓+3	108	2	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	13000	0	0	0	0	0	0	1596	2310	520	556	-500	-500	55	4	199	288	65	69	2	0	0	0	2	0	0	0
1210021004	极品狩猎长弓+4	108	2	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	14000	0	0	0	0	0	0	1624	2338	532	568	-500	-500	56	4	203	292	66	71	2	0	0	0	2	0	0	0
1210021005	极品狩猎长弓+5	108	3	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	15000	200	35000	0	0	0	0	1652	2366	544	580	-500	-500	57	4	206	295	68	72	2	0	0	0	2	0	0	0
1210021006	极品狩猎长弓+6	108	3	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	16000	400	35000	0	0	0	0	1680	2394	556	592	-500	-500	58	4	210	299	69	74	2	0	0	0	2	0	0	0
1210021007	极品狩猎长弓+7	108	3	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	17000	600	35000	0	0	0	0	1708	2422	568	604	-500	-500	59	4	213	302	71	75	2	0	0	0	2	0	0	0
1210021008	极品狩猎长弓+8	108	4	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	18000	800	35000	0	0	0	0	1736	2450	580	616	-500	-500	60	4	217	306	72	77	2	0	0	0	2	0	0	0
1210021009	极品狩猎长弓+9	108	4	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	19000	1000	35000	0	0	0	0	1764	2478	592	628	-500	-500	61	4	220	309	74	78	2	0	0	0	2	0	0	0
1210021010	极品狩猎长弓+10	108	5	10	2	42714	0		0	狩猎天神的惩戒之弓改造的长弓	0	1200	35000	0	0	0	0	1792	2506	604	640	-500	-500	62	4	224	313	75	80	2	0	0	0	2	0	0	0
1210031000	完美狩猎长弓	108	0	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	10000	0	0	1680	0	0	0	1512	2226	484	520	-500	-500	52	4	189	278	60	65	2	0	10	0	2	0	0	10
1210031001	完美狩猎长弓+1	108	0	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	11000	0	0	1680	0	0	0	1540	2254	496	532	-500	-500	53	4	192	281	62	66	2	0	10	0	2	0	0	10
1210031002	完美狩猎长弓+2	108	0	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	12000	0	0	1680	0	0	0	1568	2282	508	544	-500	-500	54	4	196	285	63	68	2	0	10	0	2	0	0	10
1210031003	完美狩猎长弓+3	108	3	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	13000	0	0	1680	0	0	0	1596	2310	520	556	-500	-500	55	4	199	288	65	69	2	0	10	0	2	0	0	10
1210031004	完美狩猎长弓+4	108	3	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	14000	0	0	1680	0	0	0	1624	2338	532	568	-500	-500	56	4	203	292	66	71	2	0	10	0	2	0	0	10
1210031005	完美狩猎长弓+5	108	4	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	15000	0	0	1680	0	0	0	1652	2366	544	580	-500	-500	57	4	206	295	68	72	2	0	10	0	2	0	0	10
1210031006	完美狩猎长弓+6	108	4	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	16000	0	0	1680	0	0	0	1680	2394	556	592	-500	-500	58	4	210	299	69	74	2	0	10	0	2	0	0	10
1210031007	完美狩猎长弓+7	108	4	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	17000	70	39000	1680	0	0	0	1708	2422	568	604	-500	-500	59	4	213	302	71	75	2	0	10	0	2	0	0	10
1210031008	完美狩猎长弓+8	108	5	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	18000	170	39000	1680	0	0	0	1736	2450	580	616	-500	-500	60	4	217	306	72	77	2	0	10	0	2	0	0	10
1210031009	完美狩猎长弓+9	108	5	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	19000	270	39000	1680	0	0	0	1764	2478	592	628	-500	-500	61	4	220	309	74	78	2	0	10	0	2	0	0	10
1210031010	完美狩猎长弓+10	108	6	10	3	14400000	432		0	狩猎天神的惩戒之弓改造的长弓	0	370	39000	1680	0	0	0	1792	2506	604	640	-500	-500	62	4	224	313	75	80	2	0	10	0	2	0	0	10
1210041000	神品狩猎长弓	108	0	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	10000	0	0	2800	0	0	0	1512	2226	484	520	-500	-500	52	4	189	278	60	65	2	10	10	10	2	10	10	10
1210041001	神品狩猎长弓+1	108	0	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	11000	0	0	2800	0	0	0	1540	2254	496	532	-500	-500	53	4	192	281	62	66	2	10	10	10	2	10	10	10
1210041002	神品狩猎长弓+2	108	0	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	12000	0	0	2800	0	0	0	1568	2282	508	544	-500	-500	54	4	196	285	63	68	2	10	10	10	2	10	10	10
1210041003	神品狩猎长弓+3	108	4	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	13000	0	0	2800	0	0	0	1596	2310	520	556	-500	-500	55	4	199	288	65	69	2	10	10	10	2	10	10	10
1210041004	神品狩猎长弓+4	108	4	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	14000	0	0	2800	0	0	0	1624	2338	532	568	-500	-500	56	4	203	292	66	71	2	10	10	10	2	10	10	10
1210041005	神品狩猎长弓+5	108	5	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	15000	0	0	2800	0	0	0	1652	2366	544	580	-500	-500	57	4	206	295	68	72	2	10	10	10	2	10	10	10
1210041006	神品狩猎长弓+6	108	5	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	16000	0	0	2800	0	0	0	1680	2394	556	592	-500	-500	58	4	210	299	69	74	2	10	10	10	2	10	10	10
1210041007	神品狩猎长弓+7	108	5	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	17000	0	0	2800	0	0	0	1708	2422	568	604	-500	-500	59	4	213	302	71	75	2	10	10	10	2	10	10	10
1210041008	神品狩猎长弓+8	108	6	10	4	24000000	720		0	狩猎天神的惩戒之弓改造的长弓	18000	0	0	2800	0	0	0	1736	2450	580	616	-500	-500	60	4	217	306	72	77	2	10	10	10	2	10	10	10
