编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1221010805	精品符文杖+5	84	2	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7000	2000	18000	0	1	0	0	664	788	740	1598	-500	-500	29	1	0	0	92	199	0	0	0	0	0	0	0	0
1221010806	精品符文杖+6	84	2	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7500	3000	18000	0	1	0	0	680	804	764	1622	-500	-500	30	1	0	0	95	202	0	0	0	0	0	0	0	0
1221010807	精品符文杖+7	84	2	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8000	4000	18000	0	1	0	0	696	820	788	1646	-500	-500	31	1	0	0	98	205	0	0	0	0	0	0	0	0
1221010808	精品符文杖+8	84	3	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8500	6000	18000	0	1	0	0	712	836	812	1670	-500	-500	32	1	0	0	101	208	0	0	0	0	0	0	0	0
1221010809	精品符文杖+9	84	3	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	9000	8000	18000	0	1	0	0	728	852	836	1694	-500	-500	33	1	0	0	104	211	0	0	0	0	0	0	0	0
1221010810	精品符文杖+10	84	4	8	1	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	0	10000	18000	0	1	0	0	744	868	860	1718	-500	-500	34	1	0	0	107	214	0	0	0	0	0	0	0	0
1221020800	极品符文杖	84	0	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	4500	0	0	0	1	0	0	584	708	620	1478	-500	-500	24	1	73	88	77	184	2	0	0	0	2	0	0	0
1221020801	极品符文杖+1	84	0	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5000	0	0	0	1	0	0	600	724	644	1502	-500	-500	25	1	75	90	80	187	2	0	0	0	2	0	0	0
1221020802	极品符文杖+2	84	0	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5500	0	0	0	1	0	0	616	740	668	1526	-500	-500	26	1	77	92	83	190	2	0	0	0	2	0	0	0
1221020803	极品符文杖+3	84	2	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6000	0	0	0	1	0	0	632	756	692	1550	-500	-500	27	1	79	94	86	193	2	0	0	0	2	0	0	0
1221020804	极品符文杖+4	84	2	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6500	0	0	0	1	0	0	648	772	716	1574	-500	-500	28	1	81	96	89	196	2	0	0	0	2	0	0	0
1221020805	极品符文杖+5	84	3	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7000	500	21000	0	1	0	0	664	788	740	1598	-500	-500	29	1	83	98	92	199	2	0	0	0	2	0	0	0
1221020806	极品符文杖+6	84	3	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7500	700	21000	0	1	0	0	680	804	764	1622	-500	-500	30	1	85	100	95	202	2	0	0	0	2	0	0	0
1221020807	极品符文杖+7	84	3	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8000	900	21000	0	1	0	0	696	820	788	1646	-500	-500	31	1	87	102	98	205	2	0	0	0	2	0	0	0
1221020808	极品符文杖+8	84	4	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8500	1100	21000	0	1	0	0	712	836	812	1670	-500	-500	32	1	89	104	101	208	2	0	0	0	2	0	0	0
1221020809	极品符文杖+9	84	4	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	9000	1300	21000	0	1	0	0	728	852	836	1694	-500	-500	33	1	91	106	104	211	2	0	0	0	2	0	0	0
1221020810	极品符文杖+10	84	5	8	2	11390	0		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	0	1500	21000	0	1	0	0	744	868	860	1718	-500	-500	34	1	93	108	107	214	2	0	0	0	2	0	0	0
1221030800	完美符文杖	84	0	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	4500	0	0	960	1	0	0	584	708	620	1478	-500	-500	24	1	73	88	77	184	2	10	0	0	2	0	0	10
1221030801	完美符文杖+1	84	0	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5000	0	0	960	1	0	0	600	724	644	1502	-500	-500	25	1	75	90	80	187	2	10	0	0	2	0	0	10
1221030802	完美符文杖+2	84	0	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5500	0	0	960	1	0	0	616	740	668	1526	-500	-500	26	1	77	92	83	190	2	10	0	0	2	0	0	10
1221030803	完美符文杖+3	84	3	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6000	0	0	960	1	0	0	632	756	692	1550	-500	-500	27	1	79	94	86	193	2	10	0	0	2	0	0	10
1221030804	完美符文杖+4	84	3	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6500	0	0	960	1	0	0	648	772	716	1574	-500	-500	28	1	81	96	89	196	2	10	0	0	2	0	0	10
1221030805	完美符文杖+5	84	4	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7000	0	0	960	1	0	0	664	788	740	1598	-500	-500	29	1	83	98	92	199	2	10	0	0	2	0	0	10
1221030806	完美符文杖+6	84	4	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7500	0	0	960	1	0	0	680	804	764	1622	-500	-500	30	1	85	100	95	202	2	10	0	0	2	0	0	10
1221030807	完美符文杖+7	84	4	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8000	50	24000	960	1	0	0	696	820	788	1646	-500	-500	31	1	87	102	98	205	2	10	0	0	2	0	0	10
1221030808	完美符文杖+8	84	5	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8500	150	24000	960	1	0	0	712	836	812	1670	-500	-500	32	1	89	104	101	208	2	10	0	0	2	0	0	10
1221030809	完美符文杖+9	84	5	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	9000	250	24000	960	1	0	0	728	852	836	1694	-500	-500	33	1	91	106	104	211	2	10	0	0	2	0	0	10
1221030810	完美符文杖+10	84	6	8	3	6480000	227		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	0	350	24000	960	1	0	0	744	868	860	1718	-500	-500	34	1	93	108	107	214	2	10	0	0	2	0	0	10
1221040800	神品符文杖	84	0	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	4500	0	0	1600	1	85000607	5	584	708	620	1478	-500	-500	24	1	73	88	77	184	2	10	10	10	2	10	10	10
1221040801	神品符文杖+1	84	0	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5000	0	0	1600	1	85000607	10	600	724	644	1502	-500	-500	25	1	75	90	80	187	2	10	10	10	2	10	10	10
1221040802	神品符文杖+2	84	0	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	5500	0	0	1600	1	85000607	15	616	740	668	1526	-500	-500	26	1	77	92	83	190	2	10	10	10	2	10	10	10
1221040803	神品符文杖+3	84	4	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6000	0	0	1600	1	85000607	20	632	756	692	1550	-500	-500	27	1	79	94	86	193	2	10	10	10	2	10	10	10
1221040804	神品符文杖+4	84	4	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	6500	0	0	1600	1	85000607	25	648	772	716	1574	-500	-500	28	1	81	96	89	196	2	10	10	10	2	10	10	10
1221040805	神品符文杖+5	84	5	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7000	0	0	1600	1	85000607	30	664	788	740	1598	-500	-500	29	1	83	98	92	199	2	10	10	10	2	10	10	10
1221040806	神品符文杖+6	84	5	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	7500	0	0	1600	1	85000607	35	680	804	764	1622	-500	-500	30	1	85	100	95	202	2	10	10	10	2	10	10	10
1221040807	神品符文杖+7	84	5	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8000	0	0	1600	1	85000607	40	696	820	788	1646	-500	-500	31	1	87	102	98	205	2	10	10	10	2	10	10	10
1221040808	神品符文杖+8	84	6	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	8500	0	0	1600	1	85000607	45	712	836	812	1670	-500	-500	32	1	89	104	101	208	2	10	10	10	2	10	10	10
1221040809	神品符文杖+9	84	6	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	9000	0	0	1600	1	85000607	50	728	852	836	1694	-500	-500	33	1	91	106	104	211	2	10	10	10	2	10	10	10
1221040810	神品符文杖+10	84	7	8	4	10800000	378		0	全身刻满符文的法杖，光是那些神秘的符文就足够吸引眼球了	0	0	0	1600	1	85000607	55	744	868	860	1718	-500	-500	34	1	93	108	107	214	2	10	10	10	2	10	10	10
1221000900	圣光之杖	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	6000	0	0	0	1	0	0	656	834	700	1818	-500	-500	27	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000901	圣光之杖+1	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	7000	0	0	0	1	0	0	672	850	724	1842	-500	-500	28	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000902	圣光之杖+2	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	8000	0	0	0	1	0	0	688	866	748	1866	-500	-500	29	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000903	圣光之杖+3	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	9000	6000	21000	0	1	0	0	704	882	772	1890	-500	-500	30	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000904	圣光之杖+4	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	10000	7000	21000	0	1	0	0	720	898	796	1914	-500	-500	31	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000905	圣光之杖+5	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	11000	8000	21000	0	1	0	0	736	914	820	1938	-500	-500	32	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000906	圣光之杖+6	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	12000	9000	21000	0	1	0	0	752	930	844	1962	-500	-500	33	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000907	圣光之杖+7	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	13000	10000	21000	0	1	0	0	768	946	868	1986	-500	-500	34	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000908	圣光之杖+8	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	14000	10000	21000	0	1	0	0	784	962	892	2010	-500	-500	35	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000909	圣光之杖+9	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	15000	10000	21000	0	1	0	0	800	978	916	2034	-500	-500	36	1	0	0	0	0	0	0	0	0	0	0	0	0
1221000910	圣光之杖+10	96	0	9	0	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	0	10000	21000	0	1	0	0	816	994	940	2058	-500	-500	37	1	0	0	0	0	0	0	0	0	0	0	0	0
1221010900	精品圣光之杖	96	0	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	6000	0	0	0	1	0	0	656	834	700	1818	-500	-500	27	1	0	0	87	227	0	0	0	0	0	0	0	0
1221010901	精品圣光之杖+1	96	0	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	7000	0	0	0	1	0	0	672	850	724	1842	-500	-500	28	1	0	0	90	230	0	0	0	0	0	0	0	0
1221010902	精品圣光之杖+2	96	0	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	8000	0	0	0	1	0	0	688	866	748	1866	-500	-500	29	1	0	0	93	233	0	0	0	0	0	0	0	0
1221010903	精品圣光之杖+3	96	1	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	9000	0	0	0	1	0	0	704	882	772	1890	-500	-500	30	1	0	0	96	236	0	0	0	0	0	0	0	0
1221010904	精品圣光之杖+4	96	1	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	10000	1000	24000	0	1	0	0	720	898	796	1914	-500	-500	31	1	0	0	99	239	0	0	0	0	0	0	0	0
1221010905	精品圣光之杖+5	96	2	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	11000	2000	24000	0	1	0	0	736	914	820	1938	-500	-500	32	1	0	0	102	242	0	0	0	0	0	0	0	0
1221010906	精品圣光之杖+6	96	2	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	12000	3000	24000	0	1	0	0	752	930	844	1962	-500	-500	33	1	0	0	105	245	0	0	0	0	0	0	0	0
1221010907	精品圣光之杖+7	96	2	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	13000	4000	24000	0	1	0	0	768	946	868	1986	-500	-500	34	1	0	0	108	248	0	0	0	0	0	0	0	0
1221010908	精品圣光之杖+8	96	3	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	14000	6000	24000	0	1	0	0	784	962	892	2010	-500	-500	35	1	0	0	111	251	0	0	0	0	0	0	0	0
1221010909	精品圣光之杖+9	96	3	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	15000	8000	24000	0	1	0	0	800	978	916	2034	-500	-500	36	1	0	0	114	254	0	0	0	0	0	0	0	0
1221010910	精品圣光之杖+10	96	4	9	1	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	0	10000	24000	0	1	0	0	816	994	940	2058	-500	-500	37	1	0	0	117	257	0	0	0	0	0	0	0	0
1221020900	极品圣光之杖	96	0	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	6000	0	0	0	1	0	0	656	834	700	1818	-500	-500	27	1	82	104	87	227	2	0	0	0	2	0	0	0
1221020901	极品圣光之杖+1	96	0	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	7000	0	0	0	1	0	0	672	850	724	1842	-500	-500	28	1	84	106	90	230	2	0	0	0	2	0	0	0
1221020902	极品圣光之杖+2	96	0	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	8000	0	0	0	1	0	0	688	866	748	1866	-500	-500	29	1	86	108	93	233	2	0	0	0	2	0	0	0
1221020903	极品圣光之杖+3	96	2	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	9000	0	0	0	1	0	0	704	882	772	1890	-500	-500	30	1	88	110	96	236	2	0	0	0	2	0	0	0
1221020904	极品圣光之杖+4	96	2	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	10000	0	0	0	1	0	0	720	898	796	1914	-500	-500	31	1	90	112	99	239	2	0	0	0	2	0	0	0
1221020905	极品圣光之杖+5	96	3	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	11000	200	27000	0	1	0	0	736	914	820	1938	-500	-500	32	1	92	114	102	242	2	0	0	0	2	0	0	0
1221020906	极品圣光之杖+6	96	3	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	12000	400	27000	0	1	0	0	752	930	844	1962	-500	-500	33	1	94	116	105	245	2	0	0	0	2	0	0	0
1221020907	极品圣光之杖+7	96	3	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	13000	600	27000	0	1	0	0	768	946	868	1986	-500	-500	34	1	96	118	108	248	2	0	0	0	2	0	0	0
1221020908	极品圣光之杖+8	96	4	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	14000	800	27000	0	1	0	0	784	962	892	2010	-500	-500	35	1	98	120	111	251	2	0	0	0	2	0	0	0
1221020909	极品圣光之杖+9	96	4	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	15000	1000	27000	0	1	0	0	800	978	916	2034	-500	-500	36	1	100	122	114	254	2	0	0	0	2	0	0	0
1221020910	极品圣光之杖+10	96	5	9	2	17085	0		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	0	1200	27000	0	1	0	0	816	994	940	2058	-500	-500	37	1	102	124	117	257	2	0	0	0	2	0	0	0
1221030900	完美圣光之杖	96	0	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	6000	0	0	1152	1	0	0	656	834	700	1818	-500	-500	27	1	82	104	87	227	2	10	0	0	2	0	0	10
1221030901	完美圣光之杖+1	96	0	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	7000	0	0	1152	1	0	0	672	850	724	1842	-500	-500	28	1	84	106	90	230	2	10	0	0	2	0	0	10
1221030902	完美圣光之杖+2	96	0	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	8000	0	0	1152	1	0	0	688	866	748	1866	-500	-500	29	1	86	108	93	233	2	10	0	0	2	0	0	10
1221030903	完美圣光之杖+3	96	3	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	9000	0	0	1152	1	0	0	704	882	772	1890	-500	-500	30	1	88	110	96	236	2	10	0	0	2	0	0	10
1221030904	完美圣光之杖+4	96	3	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	10000	0	0	1152	1	0	0	720	898	796	1914	-500	-500	31	1	90	112	99	239	2	10	0	0	2	0	0	10
1221030905	完美圣光之杖+5	96	4	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	11000	0	0	1152	1	0	0	736	914	820	1938	-500	-500	32	1	92	114	102	242	2	10	0	0	2	0	0	10
1221030906	完美圣光之杖+6	96	4	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	12000	0	0	1152	1	0	0	752	930	844	1962	-500	-500	33	1	94	116	105	245	2	10	0	0	2	0	0	10
1221030907	完美圣光之杖+7	96	4	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	13000	70	30000	1152	1	0	0	768	946	868	1986	-500	-500	34	1	96	118	108	248	2	10	0	0	2	0	0	10
1221030908	完美圣光之杖+8	96	5	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	14000	170	30000	1152	1	0	0	784	962	892	2010	-500	-500	35	1	98	120	111	251	2	10	0	0	2	0	0	10
1221030909	完美圣光之杖+9	96	5	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	15000	270	30000	1152	1	0	0	800	978	916	2034	-500	-500	36	1	100	122	114	254	2	10	0	0	2	0	0	10
1221030910	完美圣光之杖+10	96	6	9	3	8880000	264		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	0	370	30000	1152	1	0	0	816	994	940	2058	-500	-500	37	1	102	124	117	257	2	10	0	0	2	0	0	10
1221040900	神品圣光之杖	96	0	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	6000	0	0	1920	1	85000608	5	656	834	700	1818	-500	-500	27	1	82	104	87	227	2	10	10	10	2	10	10	10
1221040901	神品圣光之杖+1	96	0	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	7000	0	0	1920	1	85000608	10	672	850	724	1842	-500	-500	28	1	84	106	90	230	2	10	10	10	2	10	10	10
1221040902	神品圣光之杖+2	96	0	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	8000	0	0	1920	1	85000608	15	688	866	748	1866	-500	-500	29	1	86	108	93	233	2	10	10	10	2	10	10	10
1221040903	神品圣光之杖+3	96	4	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	9000	0	0	1920	1	85000608	20	704	882	772	1890	-500	-500	30	1	88	110	96	236	2	10	10	10	2	10	10	10
1221040904	神品圣光之杖+4	96	4	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	10000	0	0	1920	1	85000608	25	720	898	796	1914	-500	-500	31	1	90	112	99	239	2	10	10	10	2	10	10	10
1221040905	神品圣光之杖+5	96	5	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	11000	0	0	1920	1	85000608	30	736	914	820	1938	-500	-500	32	1	92	114	102	242	2	10	10	10	2	10	10	10
1221040906	神品圣光之杖+6	96	5	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	12000	0	0	1920	1	85000608	35	752	930	844	1962	-500	-500	33	1	94	116	105	245	2	10	10	10	2	10	10	10
1221040907	神品圣光之杖+7	96	5	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	13000	0	0	1920	1	85000608	40	768	946	868	1986	-500	-500	34	1	96	118	108	248	2	10	10	10	2	10	10	10
1221040908	神品圣光之杖+8	96	6	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	14000	0	0	1920	1	85000608	45	784	962	892	2010	-500	-500	35	1	98	120	111	251	2	10	10	10	2	10	10	10
1221040909	神品圣光之杖+9	96	6	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	15000	0	0	1920	1	85000608	50	800	978	916	2034	-500	-500	36	1	100	122	114	254	2	10	10	10	2	10	10	10
1221040910	神品圣光之杖+10	96	7	9	4	14800000	444		0	大圣堂法师才能佩戴的专用法杖，是无上荣誉的象征	0	0	0	1920	1	85000608	55	816	994	940	2058	-500	-500	37	1	102	124	117	257	2	10	10	10	2	10	10	10
1221001000	虚幻之杖	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	10000	0	0	0	1	0	0	764	924	810	2052	-500	-500	33	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001001	虚幻之杖+1	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	11000	0	0	0	1	0	0	780	940	834	2076	-500	-500	34	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001002	虚幻之杖+2	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	12000	0	0	0	1	0	0	796	956	858	2100	-500	-500	35	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001003	虚幻之杖+3	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	13000	6000	27000	0	1	0	0	812	972	882	2124	-500	-500	36	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001004	虚幻之杖+4	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	14000	6500	27000	0	1	0	0	828	988	906	2148	-500	-500	37	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001005	虚幻之杖+5	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	15000	7000	27000	0	1	0	0	844	1004	930	2172	-500	-500	38	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001006	虚幻之杖+6	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	16000	7500	27000	0	1	0	0	860	1020	954	2196	-500	-500	39	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001007	虚幻之杖+7	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	17000	8000	27000	0	1	0	0	876	1036	978	2220	-500	-500	40	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001008	虚幻之杖+8	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	18000	8500	27000	0	1	0	0	892	1052	1002	2244	-500	-500	41	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001009	虚幻之杖+9	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	19000	9000	27000	0	1	0	0	908	1068	1026	2268	-500	-500	42	2	0	0	0	0	0	0	0	0	0	0	0	0
1221001010	虚幻之杖+10	108	0	10	0	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	0	9500	27000	0	1	0	0	924	1084	1050	2292	-500	-500	43	2	0	0	0	0	0	0	0	0	0	0	0	0
1221011000	精品虚幻之杖	108	0	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	10000	0	0	0	1	0	0	764	924	810	2052	-500	-500	33	2	0	0	101	256	0	0	0	0	0	0	0	0
1221011001	精品虚幻之杖+1	108	0	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	11000	0	0	0	1	0	0	780	940	834	2076	-500	-500	34	2	0	0	104	259	0	0	0	0	0	0	0	0
1221011002	精品虚幻之杖+2	108	0	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	12000	0	0	0	1	0	0	796	956	858	2100	-500	-500	35	2	0	0	107	262	0	0	0	0	0	0	0	0
1221011003	精品虚幻之杖+3	108	1	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	13000	0	0	0	1	0	0	812	972	882	2124	-500	-500	36	2	0	0	110	265	0	0	0	0	0	0	0	0
1221011004	精品虚幻之杖+4	108	1	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	14000	1000	31000	0	1	0	0	828	988	906	2148	-500	-500	37	2	0	0	113	268	0	0	0	0	0	0	0	0
1221011005	精品虚幻之杖+5	108	2	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	15000	2000	31000	0	1	0	0	844	1004	930	2172	-500	-500	38	2	0	0	116	271	0	0	0	0	0	0	0	0
1221011006	精品虚幻之杖+6	108	2	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	16000	3000	31000	0	1	0	0	860	1020	954	2196	-500	-500	39	2	0	0	119	274	0	0	0	0	0	0	0	0
1221011007	精品虚幻之杖+7	108	2	10	1	32035	0		0	此杖来历不明，据说使用者可通过此杖得到“无”的力量	17000	4000	31000	0	1	0	0	876	1036	978	2220	-500	-500	40	2	0	0	122	277	0	0	0	0	0	0	0	0
