编号	名字	等级需求	光影等级	图标	品质	金币	元宝	功能描述	攻击距离增加	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	武器攻击附加状态	状态产生几率	最小物理攻击	最大物理攻击	最小魔法攻击	最大魔法攻击	增加攻击时间	增加攻击间隔	增加攻击命中	双倍攻击几率	附加最小物理攻击	附加最大物理攻击	附加最小魔法攻击	附加最大魔法攻击	物攻加成（等级）	物攻加成（强壮）	物攻加成（敏捷）	物攻加成（智慧）	魔攻加成（等级）	魔攻加成（强壮）	魔攻加成（敏捷）	魔攻加成（智慧）
1232020810	极品修罗之剑+10	84	5	8	2	13288	0		0	用此剑者犹如地狱修罗，十分凶险	0	1500	21000	0	2	0	0	1110	2370	372	462	-500	-500	34	1	138	296	46	57	2	0	0	0	2	0	0	0
1232030800	完美修罗之剑	84	0	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	4500	0	0	960	2	0	0	830	2090	252	342	-500	-500	24	1	103	261	31	42	2	10	0	0	2	0	0	10
1232030801	完美修罗之剑+1	84	0	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	5000	0	0	960	2	0	0	858	2118	264	354	-500	-500	25	1	107	264	33	44	2	10	0	0	2	0	0	10
1232030802	完美修罗之剑+2	84	0	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	5500	0	0	960	2	0	0	886	2146	276	366	-500	-500	26	1	110	268	34	45	2	10	0	0	2	0	0	10
1232030803	完美修罗之剑+3	84	3	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	6000	0	0	960	2	0	0	914	2174	288	378	-500	-500	27	1	114	271	36	47	2	10	0	0	2	0	0	10
1232030804	完美修罗之剑+4	84	3	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	6500	0	0	960	2	0	0	942	2202	300	390	-500	-500	28	1	117	275	37	48	2	10	0	0	2	0	0	10
1232030805	完美修罗之剑+5	84	4	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	7000	0	0	960	2	0	0	970	2230	312	402	-500	-500	29	1	121	278	39	50	2	10	0	0	2	0	0	10
1232030806	完美修罗之剑+6	84	4	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	7500	0	0	960	2	0	0	998	2258	324	414	-500	-500	30	1	124	282	40	51	2	10	0	0	2	0	0	10
1232030807	完美修罗之剑+7	84	4	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	8000	50	24000	960	2	0	0	1026	2286	336	426	-500	-500	31	1	128	285	42	53	2	10	0	0	2	0	0	10
1232030808	完美修罗之剑+8	84	5	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	8500	150	24000	960	2	0	0	1054	2314	348	438	-500	-500	32	1	131	289	43	54	2	10	0	0	2	0	0	10
1232030809	完美修罗之剑+9	84	5	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	9000	250	24000	960	2	0	0	1082	2342	360	450	-500	-500	33	1	135	292	45	56	2	10	0	0	2	0	0	10
1232030810	完美修罗之剑+10	84	6	8	3	6480000	227		0	用此剑者犹如地狱修罗，十分凶险	0	350	24000	960	2	0	0	1110	2370	372	462	-500	-500	34	1	138	296	46	57	2	10	0	0	2	0	0	10
1232040800	神品修罗之剑	84	0	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	4500	0	0	1600	2	0	0	830	2090	252	342	-500	-500	24	1	103	261	31	42	2	10	10	10	2	10	10	10
1232040801	神品修罗之剑+1	84	0	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	5000	0	0	1600	2	0	0	858	2118	264	354	-500	-500	25	1	107	264	33	44	2	10	10	10	2	10	10	10
1232040802	神品修罗之剑+2	84	0	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	5500	0	0	1600	2	0	0	886	2146	276	366	-500	-500	26	1	110	268	34	45	2	10	10	10	2	10	10	10
1232040803	神品修罗之剑+3	84	4	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	6000	0	0	1600	2	0	0	914	2174	288	378	-500	-500	27	1	114	271	36	47	2	10	10	10	2	10	10	10
1232040804	神品修罗之剑+4	84	4	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	6500	0	0	1600	2	0	0	942	2202	300	390	-500	-500	28	1	117	275	37	48	2	10	10	10	2	10	10	10
1232040805	神品修罗之剑+5	84	5	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	7000	0	0	1600	2	0	0	970	2230	312	402	-500	-500	29	1	121	278	39	50	2	10	10	10	2	10	10	10
1232040806	神品修罗之剑+6	84	5	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	7500	0	0	1600	2	0	0	998	2258	324	414	-500	-500	30	1	124	282	40	51	2	10	10	10	2	10	10	10
1232040807	神品修罗之剑+7	84	5	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	8000	0	0	1600	2	0	0	1026	2286	336	426	-500	-500	31	1	128	285	42	53	2	10	10	10	2	10	10	10
1232040808	神品修罗之剑+8	84	6	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	8500	0	0	1600	2	0	0	1054	2314	348	438	-500	-500	32	1	131	289	43	54	2	10	10	10	2	10	10	10
1232040809	神品修罗之剑+9	84	6	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	9000	0	0	1600	2	0	0	1082	2342	360	450	-500	-500	33	1	135	292	45	56	2	10	10	10	2	10	10	10
1232040810	神品修罗之剑+10	84	7	8	4	10800000	378		0	用此剑者犹如地狱修罗，十分凶险	0	0	0	1600	2	0	0	1110	2370	372	462	-500	-500	34	1	138	296	46	57	2	10	10	10	2	10	10	10
1232000900	血腥之剑	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	6000	0	0	0	2	0	0	936	2514	280	418	-500	-500	27	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000901	血腥之剑+1	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	7000	0	0	0	2	0	0	964	2542	292	430	-500	-500	28	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000902	血腥之剑+2	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	8000	0	0	0	2	0	0	992	2570	304	442	-500	-500	29	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000903	血腥之剑+3	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	9000	6000	21000	0	2	0	0	1020	2598	316	454	-500	-500	30	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000904	血腥之剑+4	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	10000	7000	21000	0	2	0	0	1048	2626	328	466	-500	-500	31	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000905	血腥之剑+5	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	11000	8000	21000	0	2	0	0	1076	2654	340	478	-500	-500	32	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000906	血腥之剑+6	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	12000	9000	21000	0	2	0	0	1104	2682	352	490	-500	-500	33	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000907	血腥之剑+7	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	13000	10000	21000	0	2	0	0	1132	2710	364	502	-500	-500	34	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000908	血腥之剑+8	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	14000	10000	21000	0	2	0	0	1160	2738	376	514	-500	-500	35	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000909	血腥之剑+9	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	15000	10000	21000	0	2	0	0	1188	2766	388	526	-500	-500	36	1	0	0	0	0	0	0	0	0	0	0	0	0
1232000910	血腥之剑+10	96	0	9	0	19933	0		0	经过大量的杀戮，极其恐怖	0	10000	21000	0	2	0	0	1216	2794	400	538	-500	-500	37	1	0	0	0	0	0	0	0	0	0	0	0	0
1232010900	精品血腥之剑	96	0	9	1	19933	0		0	经过大量的杀戮，极其恐怖	6000	0	0	0	2	0	0	936	2514	280	418	-500	-500	27	1	117	314	0	0	0	0	0	0	0	0	0	0
1232010901	精品血腥之剑+1	96	0	9	1	19933	0		0	经过大量的杀戮，极其恐怖	7000	0	0	0	2	0	0	964	2542	292	430	-500	-500	28	1	120	317	0	0	0	0	0	0	0	0	0	0
1232010902	精品血腥之剑+2	96	0	9	1	19933	0		0	经过大量的杀戮，极其恐怖	8000	0	0	0	2	0	0	992	2570	304	442	-500	-500	29	1	124	321	0	0	0	0	0	0	0	0	0	0
1232010903	精品血腥之剑+3	96	1	9	1	19933	0		0	经过大量的杀戮，极其恐怖	9000	0	0	0	2	0	0	1020	2598	316	454	-500	-500	30	1	127	324	0	0	0	0	0	0	0	0	0	0
1232010904	精品血腥之剑+4	96	1	9	1	19933	0		0	经过大量的杀戮，极其恐怖	10000	1000	24000	0	2	0	0	1048	2626	328	466	-500	-500	31	1	131	328	0	0	0	0	0	0	0	0	0	0
1232010905	精品血腥之剑+5	96	2	9	1	19933	0		0	经过大量的杀戮，极其恐怖	11000	2000	24000	0	2	0	0	1076	2654	340	478	-500	-500	32	1	134	331	0	0	0	0	0	0	0	0	0	0
1232010906	精品血腥之剑+6	96	2	9	1	19933	0		0	经过大量的杀戮，极其恐怖	12000	3000	24000	0	2	0	0	1104	2682	352	490	-500	-500	33	1	138	335	0	0	0	0	0	0	0	0	0	0
1232010907	精品血腥之剑+7	96	2	9	1	19933	0		0	经过大量的杀戮，极其恐怖	13000	4000	24000	0	2	0	0	1132	2710	364	502	-500	-500	34	1	141	338	0	0	0	0	0	0	0	0	0	0
1232010908	精品血腥之剑+8	96	3	9	1	19933	0		0	经过大量的杀戮，极其恐怖	14000	6000	24000	0	2	0	0	1160	2738	376	514	-500	-500	35	1	145	342	0	0	0	0	0	0	0	0	0	0
1232010909	精品血腥之剑+9	96	3	9	1	19933	0		0	经过大量的杀戮，极其恐怖	15000	8000	24000	0	2	0	0	1188	2766	388	526	-500	-500	36	1	148	345	0	0	0	0	0	0	0	0	0	0
1232010910	精品血腥之剑+10	96	4	9	1	19933	0		0	经过大量的杀戮，极其恐怖	0	10000	24000	0	2	0	0	1216	2794	400	538	-500	-500	37	1	152	349	0	0	0	0	0	0	0	0	0	0
1232020900	极品血腥之剑	96	0	9	2	19933	0		0	经过大量的杀戮，极其恐怖	6000	0	0	0	2	0	0	936	2514	280	418	-500	-500	27	1	117	314	35	52	2	0	0	0	2	0	0	0
1232020901	极品血腥之剑+1	96	0	9	2	19933	0		0	经过大量的杀戮，极其恐怖	7000	0	0	0	2	0	0	964	2542	292	430	-500	-500	28	1	120	317	36	53	2	0	0	0	2	0	0	0
1232020902	极品血腥之剑+2	96	0	9	2	19933	0		0	经过大量的杀戮，极其恐怖	8000	0	0	0	2	0	0	992	2570	304	442	-500	-500	29	1	124	321	38	55	2	0	0	0	2	0	0	0
1232020903	极品血腥之剑+3	96	2	9	2	19933	0		0	经过大量的杀戮，极其恐怖	9000	0	0	0	2	0	0	1020	2598	316	454	-500	-500	30	1	127	324	39	56	2	0	0	0	2	0	0	0
1232020904	极品血腥之剑+4	96	2	9	2	19933	0		0	经过大量的杀戮，极其恐怖	10000	0	0	0	2	0	0	1048	2626	328	466	-500	-500	31	1	131	328	41	58	2	0	0	0	2	0	0	0
1232020905	极品血腥之剑+5	96	3	9	2	19933	0		0	经过大量的杀戮，极其恐怖	11000	200	27000	0	2	0	0	1076	2654	340	478	-500	-500	32	1	134	331	42	59	2	0	0	0	2	0	0	0
1232020906	极品血腥之剑+6	96	3	9	2	19933	0		0	经过大量的杀戮，极其恐怖	12000	400	27000	0	2	0	0	1104	2682	352	490	-500	-500	33	1	138	335	44	61	2	0	0	0	2	0	0	0
1232020907	极品血腥之剑+7	96	3	9	2	19933	0		0	经过大量的杀戮，极其恐怖	13000	600	27000	0	2	0	0	1132	2710	364	502	-500	-500	34	1	141	338	45	62	2	0	0	0	2	0	0	0
1232020908	极品血腥之剑+8	96	4	9	2	19933	0		0	经过大量的杀戮，极其恐怖	14000	800	27000	0	2	0	0	1160	2738	376	514	-500	-500	35	1	145	342	47	64	2	0	0	0	2	0	0	0
1232020909	极品血腥之剑+9	96	4	9	2	19933	0		0	经过大量的杀戮，极其恐怖	15000	1000	27000	0	2	0	0	1188	2766	388	526	-500	-500	36	1	148	345	48	65	2	0	0	0	2	0	0	0
1232020910	极品血腥之剑+10	96	5	9	2	19933	0		0	经过大量的杀戮，极其恐怖	0	1200	27000	0	2	0	0	1216	2794	400	538	-500	-500	37	1	152	349	50	67	2	0	0	0	2	0	0	0
1232030900	完美血腥之剑	96	0	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	6000	0	0	1152	2	0	0	936	2514	280	418	-500	-500	27	1	117	314	35	52	2	10	0	0	2	0	0	10
1232030901	完美血腥之剑+1	96	0	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	7000	0	0	1152	2	0	0	964	2542	292	430	-500	-500	28	1	120	317	36	53	2	10	0	0	2	0	0	10
1232030902	完美血腥之剑+2	96	0	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	8000	0	0	1152	2	0	0	992	2570	304	442	-500	-500	29	1	124	321	38	55	2	10	0	0	2	0	0	10
1232030903	完美血腥之剑+3	96	3	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	9000	0	0	1152	2	0	0	1020	2598	316	454	-500	-500	30	1	127	324	39	56	2	10	0	0	2	0	0	10
1232030904	完美血腥之剑+4	96	3	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	10000	0	0	1152	2	0	0	1048	2626	328	466	-500	-500	31	1	131	328	41	58	2	10	0	0	2	0	0	10
1232030905	完美血腥之剑+5	96	4	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	11000	0	0	1152	2	0	0	1076	2654	340	478	-500	-500	32	1	134	331	42	59	2	10	0	0	2	0	0	10
1232030906	完美血腥之剑+6	96	4	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	12000	0	0	1152	2	0	0	1104	2682	352	490	-500	-500	33	1	138	335	44	61	2	10	0	0	2	0	0	10
1232030907	完美血腥之剑+7	96	4	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	13000	70	30000	1152	2	0	0	1132	2710	364	502	-500	-500	34	1	141	338	45	62	2	10	0	0	2	0	0	10
1232030908	完美血腥之剑+8	96	5	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	14000	170	30000	1152	2	0	0	1160	2738	376	514	-500	-500	35	1	145	342	47	64	2	10	0	0	2	0	0	10
1232030909	完美血腥之剑+9	96	5	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	15000	270	30000	1152	2	0	0	1188	2766	388	526	-500	-500	36	1	148	345	48	65	2	10	0	0	2	0	0	10
1232030910	完美血腥之剑+10	96	6	9	3	8880000	266		0	经过大量的杀戮，极其恐怖	0	370	30000	1152	2	0	0	1216	2794	400	538	-500	-500	37	1	152	349	50	67	2	10	0	0	2	0	0	10
1232040900	神品血腥之剑	96	0	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	6000	0	0	1920	2	0	0	936	2514	280	418	-500	-500	27	1	117	314	35	52	2	10	10	10	2	10	10	10
1232040901	神品血腥之剑+1	96	0	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	7000	0	0	1920	2	0	0	964	2542	292	430	-500	-500	28	1	120	317	36	53	2	10	10	10	2	10	10	10
1232040902	神品血腥之剑+2	96	0	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	8000	0	0	1920	2	0	0	992	2570	304	442	-500	-500	29	1	124	321	38	55	2	10	10	10	2	10	10	10
1232040903	神品血腥之剑+3	96	4	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	9000	0	0	1920	2	0	0	1020	2598	316	454	-500	-500	30	1	127	324	39	56	2	10	10	10	2	10	10	10
1232040904	神品血腥之剑+4	96	4	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	10000	0	0	1920	2	0	0	1048	2626	328	466	-500	-500	31	1	131	328	41	58	2	10	10	10	2	10	10	10
1232040905	神品血腥之剑+5	96	5	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	11000	0	0	1920	2	0	0	1076	2654	340	478	-500	-500	32	1	134	331	42	59	2	10	10	10	2	10	10	10
1232040906	神品血腥之剑+6	96	5	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	12000	0	0	1920	2	0	0	1104	2682	352	490	-500	-500	33	1	138	335	44	61	2	10	10	10	2	10	10	10
1232040907	神品血腥之剑+7	96	5	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	13000	0	0	1920	2	0	0	1132	2710	364	502	-500	-500	34	1	141	338	45	62	2	10	10	10	2	10	10	10
1232040908	神品血腥之剑+8	96	6	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	14000	0	0	1920	2	0	0	1160	2738	376	514	-500	-500	35	1	145	342	47	64	2	10	10	10	2	10	10	10
1232040909	神品血腥之剑+9	96	6	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	15000	0	0	1920	2	0	0	1188	2766	388	526	-500	-500	36	1	148	345	48	65	2	10	10	10	2	10	10	10
1232040910	神品血腥之剑+10	96	7	9	4	14800000	444		0	经过大量的杀戮，极其恐怖	0	0	0	1920	2	0	0	1216	2794	400	538	-500	-500	37	1	152	349	50	67	2	10	10	10	2	10	10	10
1232001000	惩戒之剑	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	10000	0	0	0	2	0	0	1078	2834	340	456	-500	-500	33	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001001	惩戒之剑+1	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	11000	0	0	0	2	0	0	1106	2862	352	468	-500	-500	34	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001002	惩戒之剑+2	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	12000	0	0	0	2	0	0	1134	2890	364	480	-500	-500	35	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001003	惩戒之剑+3	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	13000	6000	27000	0	2	0	0	1162	2918	376	492	-500	-500	36	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001004	惩戒之剑+4	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	14000	6500	27000	0	2	0	0	1190	2946	388	504	-500	-500	37	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001005	惩戒之剑+5	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	15000	7000	27000	0	2	0	0	1218	2974	400	516	-500	-500	38	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001006	惩戒之剑+6	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	16000	7500	27000	0	2	0	0	1246	3002	412	528	-500	-500	39	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001007	惩戒之剑+7	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	17000	8000	27000	0	2	0	0	1274	3030	424	540	-500	-500	40	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001008	惩戒之剑+8	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	18000	8500	27000	0	2	0	0	1302	3058	436	552	-500	-500	41	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001009	惩戒之剑+9	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	19000	9000	27000	0	2	0	0	1330	3086	448	564	-500	-500	42	2	0	0	0	0	0	0	0	0	0	0	0	0
1232001010	惩戒之剑+10	108	0	10	0	37374	0		0	用于惩凶罚恶的利刃	0	9500	27000	0	2	0	0	1358	3114	460	576	-500	-500	43	2	0	0	0	0	0	0	0	0	0	0	0	0
1232011000	精品惩戒之剑	108	0	10	1	37374	0		0	用于惩凶罚恶的利刃	10000	0	0	0	2	0	0	1078	2834	340	456	-500	-500	33	2	134	354	0	0	0	0	0	0	0	0	0	0
1232011001	精品惩戒之剑+1	108	0	10	1	37374	0		0	用于惩凶罚恶的利刃	11000	0	0	0	2	0	0	1106	2862	352	468	-500	-500	34	2	138	357	0	0	0	0	0	0	0	0	0	0
1232011002	精品惩戒之剑+2	108	0	10	1	37374	0		0	用于惩凶罚恶的利刃	12000	0	0	0	2	0	0	1134	2890	364	480	-500	-500	35	2	141	361	0	0	0	0	0	0	0	0	0	0
1232011003	精品惩戒之剑+3	108	1	10	1	37374	0		0	用于惩凶罚恶的利刃	13000	0	0	0	2	0	0	1162	2918	376	492	-500	-500	36	2	145	364	0	0	0	0	0	0	0	0	0	0
1232011004	精品惩戒之剑+4	108	1	10	1	37374	0		0	用于惩凶罚恶的利刃	14000	1000	31000	0	2	0	0	1190	2946	388	504	-500	-500	37	2	148	368	0	0	0	0	0	0	0	0	0	0
1232011005	精品惩戒之剑+5	108	2	10	1	37374	0		0	用于惩凶罚恶的利刃	15000	2000	31000	0	2	0	0	1218	2974	400	516	-500	-500	38	2	152	371	0	0	0	0	0	0	0	0	0	0
1232011006	精品惩戒之剑+6	108	2	10	1	37374	0		0	用于惩凶罚恶的利刃	16000	3000	31000	0	2	0	0	1246	3002	412	528	-500	-500	39	2	155	375	0	0	0	0	0	0	0	0	0	0
1232011007	精品惩戒之剑+7	108	2	10	1	37374	0		0	用于惩凶罚恶的利刃	17000	4000	31000	0	2	0	0	1274	3030	424	540	-500	-500	40	2	159	378	0	0	0	0	0	0	0	0	0	0
1232011008	精品惩戒之剑+8	108	3	10	1	37374	0		0	用于惩凶罚恶的利刃	18000	6000	31000	0	2	0	0	1302	3058	436	552	-500	-500	41	2	162	382	0	0	0	0	0	0	0	0	0	0
1232011009	精品惩戒之剑+9	108	3	10	1	37374	0		0	用于惩凶罚恶的利刃	19000	8000	31000	0	2	0	0	1330	3086	448	564	-500	-500	42	2	166	385	0	0	0	0	0	0	0	0	0	0
1232011010	精品惩戒之剑+10	108	4	10	1	37374	0		0	用于惩凶罚恶的利刃	0	10000	31000	0	2	0	0	1358	3114	460	576	-500	-500	43	2	169	389	0	0	0	0	0	0	0	0	0	0
1232021000	极品惩戒之剑	108	0	10	2	37374	0		0	用于惩凶罚恶的利刃	10000	0	0	0	2	0	0	1078	2834	340	456	-500	-500	33	2	134	354	42	57	2	0	0	0	2	0	0	0
1232021001	极品惩戒之剑+1	108	0	10	2	37374	0		0	用于惩凶罚恶的利刃	11000	0	0	0	2	0	0	1106	2862	352	468	-500	-500	34	2	138	357	44	58	2	0	0	0	2	0	0	0
1232021002	极品惩戒之剑+2	108	0	10	2	37374	0		0	用于惩凶罚恶的利刃	12000	0	0	0	2	0	0	1134	2890	364	480	-500	-500	35	2	141	361	45	60	2	0	0	0	2	0	0	0
1232021003	极品惩戒之剑+3	108	2	10	2	37374	0		0	用于惩凶罚恶的利刃	13000	0	0	0	2	0	0	1162	2918	376	492	-500	-500	36	2	145	364	47	61	2	0	0	0	2	0	0	0
1232021004	极品惩戒之剑+4	108	2	10	2	37374	0		0	用于惩凶罚恶的利刃	14000	0	0	0	2	0	0	1190	2946	388	504	-500	-500	37	2	148	368	48	63	2	0	0	0	2	0	0	0
1232021005	极品惩戒之剑+5	108	3	10	2	37374	0		0	用于惩凶罚恶的利刃	15000	200	35000	0	2	0	0	1218	2974	400	516	-500	-500	38	2	152	371	50	64	2	0	0	0	2	0	0	0
1232021006	极品惩戒之剑+6	108	3	10	2	37374	0		0	用于惩凶罚恶的利刃	16000	400	35000	0	2	0	0	1246	3002	412	528	-500	-500	39	2	155	375	51	66	2	0	0	0	2	0	0	0
1232021007	极品惩戒之剑+7	108	3	10	2	37374	0		0	用于惩凶罚恶的利刃	17000	600	35000	0	2	0	0	1274	3030	424	540	-500	-500	40	2	159	378	53	67	2	0	0	0	2	0	0	0
1232021008	极品惩戒之剑+8	108	4	10	2	37374	0		0	用于惩凶罚恶的利刃	18000	800	35000	0	2	0	0	1302	3058	436	552	-500	-500	41	2	162	382	54	69	2	0	0	0	2	0	0	0
1232021009	极品惩戒之剑+9	108	4	10	2	37374	0		0	用于惩凶罚恶的利刃	19000	1000	35000	0	2	0	0	1330	3086	448	564	-500	-500	42	2	166	385	56	70	2	0	0	0	2	0	0	0
1232021010	极品惩戒之剑+10	108	5	10	2	37374	0		0	用于惩凶罚恶的利刃	0	1200	35000	0	2	0	0	1358	3114	460	576	-500	-500	43	2	169	389	57	72	2	0	0	0	2	0	0	0
1232031000	完美惩戒之剑	108	0	10	3	11760000	353		0	用于惩凶罚恶的利刃	10000	0	0	1344	2	0	0	1078	2834	340	456	-500	-500	33	2	134	354	42	57	2	10	0	0	2	0	0	10
1232031001	完美惩戒之剑+1	108	0	10	3	11760000	353		0	用于惩凶罚恶的利刃	11000	0	0	1344	2	0	0	1106	2862	352	468	-500	-500	34	2	138	357	44	58	2	10	0	0	2	0	0	10
1232031002	完美惩戒之剑+2	108	0	10	3	11760000	353		0	用于惩凶罚恶的利刃	12000	0	0	1344	2	0	0	1134	2890	364	480	-500	-500	35	2	141	361	45	60	2	10	0	0	2	0	0	10
1232031003	完美惩戒之剑+3	108	3	10	3	11760000	353		0	用于惩凶罚恶的利刃	13000	0	0	1344	2	0	0	1162	2918	376	492	-500	-500	36	2	145	364	47	61	2	10	0	0	2	0	0	10
1232031004	完美惩戒之剑+4	108	3	10	3	11760000	353		0	用于惩凶罚恶的利刃	14000	0	0	1344	2	0	0	1190	2946	388	504	-500	-500	37	2	148	368	48	63	2	10	0	0	2	0	0	10
1232031005	完美惩戒之剑+5	108	4	10	3	11760000	353		0	用于惩凶罚恶的利刃	15000	0	0	1344	2	0	0	1218	2974	400	516	-500	-500	38	2	152	371	50	64	2	10	0	0	2	0	0	10
1232031006	完美惩戒之剑+6	108	4	10	3	11760000	353		0	用于惩凶罚恶的利刃	16000	0	0	1344	2	0	0	1246	3002	412	528	-500	-500	39	2	155	375	51	66	2	10	0	0	2	0	0	10
1232031007	完美惩戒之剑+7	108	4	10	3	11760000	353		0	用于惩凶罚恶的利刃	17000	70	39000	1344	2	0	0	1274	3030	424	540	-500	-500	40	2	159	378	53	67	2	10	0	0	2	0	0	10
1232031008	完美惩戒之剑+8	108	5	10	3	11760000	353		0	用于惩凶罚恶的利刃	18000	170	39000	1344	2	0	0	1302	3058	436	552	-500	-500	41	2	162	382	54	69	2	10	0	0	2	0	0	10
1232031009	完美惩戒之剑+9	108	5	10	3	11760000	353		0	用于惩凶罚恶的利刃	19000	270	39000	1344	2	0	0	1330	3086	448	564	-500	-500	42	2	166	385	56	70	2	10	0	0	2	0	0	10
1232031010	完美惩戒之剑+10	108	6	10	3	11760000	353		0	用于惩凶罚恶的利刃	0	370	39000	1344	2	0	0	1358	3114	460	576	-500	-500	43	2	169	389	57	72	2	10	0	0	2	0	0	10
1232041000	神品惩戒之剑	108	0	10	4	19600000	588		0	用于惩凶罚恶的利刃	10000	0	0	2240	2	0	0	1078	2834	340	456	-500	-500	33	2	134	354	42	57	2	10	10	10	2	10	10	10
1232041001	神品惩戒之剑+1	108	0	10	4	19600000	588		0	用于惩凶罚恶的利刃	11000	0	0	2240	2	0	0	1106	2862	352	468	-500	-500	34	2	138	357	44	58	2	10	10	10	2	10	10	10
1232041002	神品惩戒之剑+2	108	0	10	4	19600000	588		0	用于惩凶罚恶的利刃	12000	0	0	2240	2	0	0	1134	2890	364	480	-500	-500	35	2	141	361	45	60	2	10	10	10	2	10	10	10
1232041003	神品惩戒之剑+3	108	4	10	4	19600000	588		0	用于惩凶罚恶的利刃	13000	0	0	2240	2	0	0	1162	2918	376	492	-500	-500	36	2	145	364	47	61	2	10	10	10	2	10	10	10
