编号	名字	级别	经验最小值	经验最大值	金钱最小值	金钱最大值	物品是否直接放入玩家背包	公共保护时间（秒）（无归属）	掉落药品数量	每个药品的几率	大爆几率	大爆百分比	品质1装备掉落数	品质1每个装备掉落几率	品质1武器掉落数	品质1每个武器掉落几率	品质2装备掉落数	品质2每个装备掉落几率	品质2武器掉落数	品质2每个武器掉落几率	品质3装备掉落数	品质3每个装备掉落几率	品质3武器掉落数	品质3每个武器掉落几率	品质4装备掉落数	品质4每个装备掉落几率	品质4武器掉落数	品质4每个武器掉落几率	品质5装备掉落数	品质5每个装备掉落几率	品质5武器掉落数	品质5每个武器掉落几率	附加物品编号1	附加物品几率1	附加物品编号2	附加物品几率2	附加物品编号11	附加物品几率11	附加物品编号12	附加物品几率12	附加物品编号3	附加物品几率3	附加物品编号4	附加物品几率4	附加物品编号5	附加物品几率5	附加物品编号6	附加物品几率6	附加物品编号7	附加物品几率7	附加物品编号8	附加物品几率8	附加物品编号9	附加物品几率9	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10	附加物品编号10	附加物品几率10
70000249	骷髅战士	97	942	952	234	350	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030800	3	1333001901	1	0	0	1333012200	700	1433000804	50	1433000904	25	0	0	0	0	0	0	1333110001	65	0	0	1333100104	5	0	0	0	0	1433000103	30	1433000703	30	0	0	1433000104	30	1433000704	30	0	0	1433001001	1	1433001002	1	1333110001	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000250	骷髅战士	99	980	990	239	357	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030800	3	1333001901	1	0	0	1333012200	700	1433000804	50	1433000904	25	0	0	0	0	0	0	1333110001	65	0	0	1333100104	5	0	0	0	0	1433000103	30	1433000703	30	0	0	1433000104	30	1433000704	30	0	0	1433001001	1	1433001002	1	1333110001	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000251	骷髅弓箭手	101	1020	1030	243	365	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030800	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000104	30	1433000204	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000252	骷髅弓箭手	103	1060	1070	247	373	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030800	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000104	30	1433000204	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000253	尸兵	105	1102	1112	251	381	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001805	2	1333030900	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000304	30	1433000504	30	1433000704	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000254	尸兵	107	1144	1154	255	389	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000804	50	1433000904	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000304	30	1433000504	30	1433000704	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000255	鬼将	109	1186	1196	259	397	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000809	50	1433000909	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000404	30	1433000604	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000256	鬼将	111	1230	1240	263	405	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000809	50	1433000909	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000404	30	1433000604	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000257	怨灵	113	1274	1284	267	413	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001806	2	1333030900	3	1333001901	1	0	0	0	0	1433000809	50	1433000909	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000305	30	1433000405	30	1433000505	30	1433000705	30	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000258	怨灵	115	1320	1330	272	420	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333030900	3	1333001901	1	0	0	0	0	1433000809	50	1433000909	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000305	30	1433000405	30	1433000505	30	1433000705	30	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000259	燃烧巨人	117	1366	1376	276	428	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	1333012100	700	1433000809	50	1433000909	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000105	30	1433000205	30	1433000605	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000260	燃烧巨人	119	1412	1422	279	437	0	0	0	0	1	3	1	40	1	17	1	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1333001807	2	1333031000	3	1333001901	1	0	0	1333012100	700	1433000809	50	1433000909	25	0	0	0	0	0	0	1333110001	80	0	0	1333100104	5	0	0	0	0	1433000105	30	1433000205	30	1433000605	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000261	小蝙蝠	41	180	190	106	142	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001801	2	1333030300	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	35	0	0	1333100102	40	0	0	0	0	1433000102	30	1433000302	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000262	小蝙蝠	43	196	206	111	149	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001801	2	1333030300	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	35	0	0	1333100102	40	0	0	0	0	1433000102	30	1433000302	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000263	幽灵	45	214	224	116	156	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	35	0	0	1333100102	40	0	0	0	0	1433000402	30	1433000602	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000264	幽灵	47	232	242	121	163	0	0	0	0	1	3	1	100	1	41	1	10	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	35	0	0	1333100102	40	0	0	0	0	1433000402	30	1433000602	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000265	僵尸	49	250	260	126	170	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000202	30	1433000502	30	1433000702	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000266	僵尸	51	270	280	131	177	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000202	30	1433000502	30	1433000702	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000267	小恶魔	53	290	300	135	185	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	1333011800	700	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000202	30	1433000602	30	0	0	1433000203	30	1433000603	30	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000268	小恶魔	55	312	322	140	192	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030400	3	1333001901	1	0	0	1333011800	700	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000202	30	1433000602	30	0	0	1433000203	30	1433000603	30	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000269	骷髅	57	334	344	145	199	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030500	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000102	30	1433000502	30	0	0	1433000103	30	1433000503	30	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000270	骷髅	59	356	366	150	206	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001802	2	1333030500	3	1333001901	1	0	0	0	0	1433000802	50	1433000902	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000102	30	1433000502	30	0	0	1433000103	30	1433000503	30	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000271	木乃伊	61	380	390	154	214	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030500	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100102	40	0	0	0	0	1433000302	30	1433000402	30	1433000702	30	1433000303	30	1433000403	30	1433000703	30	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000272	木乃伊	63	404	414	159	221	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030500	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000302	30	1433000402	30	1433000702	30	1433000303	30	1433000403	30	1433000703	30	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000273	鬼魂	65	430	440	164	228	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030500	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000403	30	1433000703	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000274	鬼魂	67	456	466	168	236	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030500	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000403	30	1433000703	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000275	火元素	69	482	492	173	243	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000276	火元素	71	510	520	177	251	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000277	火焰巨人	73	538	548	182	258	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000103	30	1433000603	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000278	火焰巨人	75	568	578	186	266	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000103	30	1433000603	30	0	0	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000279	地狱恶魔	77	598	608	191	273	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000203	30	1433000303	30	1433000503	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000280	地狱恶魔	79	628	638	195	281	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001804	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	1333110001	50	0	0	1333100103	20	0	0	0	0	1433000203	30	1433000303	30	1433000503	30	0	0	0	0	0	0	1433001001	1	1433001002	1	1333110001	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000081	恶魔球	69	482	492	173	243	0	0	0	0	1	3	1	60	1	25	1	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1333001803	2	1333030600	3	1333001901	1	0	0	0	0	1433000803	50	1433000903	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000082	无双镜像	1	20	30	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633040011	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70000083	血族之王·假象	60	20	30	10000	20000	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433001116	5500	1433001117	6000	1433001118	6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010001	肉肉	10	120	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010002	肉肉	20	240	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010003	肉肉	30	440	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010004	肉肉	40	720	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010005	肉肉	20	240	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010006	肉肉	60	1080	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010007	肉肉	70	2040	2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010008	肉肉	80	2640	2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010009	肉肉	90	3320	3360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010010	肉肉	100	4080	4120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70010011	肉肉	110	4920	4960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
